antidepressant	antidepressant	NOUN	NN	O
-	-	PUNCT	HYPH	O
induced	induce	VERB	VBN	O
hypotension	hypotension	NOUN	NN	B-Disease
.	.	PUNCT	.	O

Valsartan	Valsartan	PROPN	NNP	B-Chemical
,	,	PUNCT	,	O
a	a	DET	DT	O
new	new	ADJ	JJ	O
angiotensin	angiotensin	NOUN	NN	B-Chemical
II	ii	NUM	CD	I-Chemical
antagonist	antagonist	NOUN	NN	O
for	for	ADP	IN	O
the	the	DET	DT	O
treatment	treatment	NOUN	NN	O
of	of	ADP	IN	O
essential	essential	ADJ	JJ	O
hypertension	hypertension	NOUN	NN	B-Disease
:	:	PUNCT	:	O
a	a	DET	DT	O
comparative	comparative	ADJ	JJ	O
study	study	NOUN	NN	O
of	of	ADP	IN	O
the	the	DET	DT	O
efficacy	efficacy	NOUN	NN	O
and	and	CCONJ	CC	O
safety	safety	NOUN	NN	O
against	against	ADP	IN	O
amlodipine	amlodipine	NOUN	NN	B-Chemical
.	.	PUNCT	.	O

OBJECTIVE	OBJECTIVE	PROPN	NNP	O
:	:	PUNCT	:	O
To	to	PART	TO	O
compare	compare	VERB	VB	O
the	the	DET	DT	O
antihypertensive	antihypertensive	ADJ	JJ	O
efficacy	efficacy	NOUN	NN	O
of	of	ADP	IN	O
a	a	DET	DT	O
new	new	ADJ	JJ	O
angiotensin	angiotensin	NOUN	NN	B-Chemical
II	ii	NOUN	NN	I-Chemical
antagonist	antagonist	NOUN	NN	O
,	,	PUNCT	,	O
valsartan	valsartan	NOUN	NN	B-Chemical
,	,	PUNCT	,	O
with	with	ADP	IN	O
a	a	DET	DT	O
reference	reference	NOUN	NN	O
therapy	therapy	NOUN	NN	O
,	,	PUNCT	,	O
amlodipine	amlodipine	NOUN	NN	B-Chemical
.	.	PUNCT	.	O

METHODS	method	NOUN	NNS	O
:	:	PUNCT	:	O
One	one	NUM	CD	O
hundred	hundred	NUM	CD	O
sixty	sixty	NUM	CD	O
-	-	PUNCT	HYPH	O
eight	eight	NUM	CD	O
adult	adult	NOUN	NN	O
outpatients	outpatient	NOUN	NNS	O
with	with	ADP	IN	O
mild	mild	ADJ	JJ	O
to	to	PART	TO	O
moderate	moderate	ADJ	JJ	O
hypertension	hypertension	NOUN	NN	B-Disease
were	be	VERB	VBD	O
randomly	randomly	ADV	RB	O
allocated	allocate	VERB	VBN	O
in	in	ADP	IN	O
double	double	ADJ	JJ	O
-	-	PUNCT	HYPH	O
blind	blind	ADJ	JJ	O
fashion	fashion	NOUN	NN	O
and	and	CCONJ	CC	O
equal	equal	ADJ	JJ	O
number	number	NOUN	NN	O
to	to	PART	TO	O
receive	receive	VERB	VB	O
80	80	NUM	CD	O
mg	mg	NOUN	NN	O
valsartan	valsartan	NOUN	NN	B-Chemical
or	or	CCONJ	CC	O
5	5	NUM	CD	O
mg	mg	NOUN	NN	O
amlodipine	amlodipine	NOUN	NN	B-Chemical
for	for	ADP	IN	O
12	12	NUM	CD	O
weeks	week	NOUN	NNS	O
.	.	PUNCT	.	O

After	after	ADP	IN	O
8	8	NUM	CD	O
weeks	week	NOUN	NNS	O
of	of	ADP	IN	O
therapy	therapy	NOUN	NN	O
,	,	PUNCT	,	O
in	in	ADP	IN	O
patients	patient	NOUN	NNS	O
whose	whose	DET	WP$	O
blood	blood	NOUN	NN	O
pressure	pressure	NOUN	NN	O
remained	remain	VERB	VBD	O
uncontrolled	uncontrolled	ADJ	JJ	O
,	,	PUNCT	,	O
5	5	NUM	CD	O
mg	mg	NOUN	NN	O
amlodipine	amlodipine	NOUN	NN	B-Chemical
was	be	VERB	VBD	O
added	add	VERB	VBN	O
to	to	ADP	IN	O
the	the	DET	DT	O
initial	initial	ADJ	JJ	O
therapy	therapy	NOUN	NN	O
.	.	PUNCT	.	O

Patients	patient	NOUN	NNS	O
were	be	VERB	VBD	O
assessed	assess	VERB	VBN	O
at	at	ADP	IN	O
4	4	NUM	CD	O
,	,	PUNCT	,	O
8	8	NUM	CD	O
,	,	PUNCT	,	O
and	and	CCONJ	CC	O
12	12	NUM	CD	O
weeks	week	NOUN	NNS	O
.	.	PUNCT	.	O

The	the	DET	DT	O
primary	primary	ADJ	JJ	O
efficacy	efficacy	NOUN	NN	O
variable	variable	NOUN	NN	O
was	be	VERB	VBD	O
change	change	NOUN	NN	O
from	from	ADP	IN	O
baseline	baseline	NOUN	NN	O
in	in	ADP	IN	O
mean	mean	ADJ	JJ	O
sitting	sit	VERB	VBG	O
diastolic	diastolic	ADJ	JJ	O
blood	blood	NOUN	NN	O
pressure	pressure	NOUN	NN	O
at	at	ADP	IN	O
8	8	NUM	CD	O
weeks	week	NOUN	NNS	O
.	.	PUNCT	.	O

Secondary	secondary	ADJ	JJ	O
variables	variable	NOUN	NNS	O
included	include	VERB	VBD	O
change	change	NOUN	NN	O
in	in	ADP	IN	O
sitting	sit	VERB	VBG	O
systolic	systolic	ADJ	JJ	O
blood	blood	NOUN	NN	O
pressure	pressure	NOUN	NN	O
and	and	CCONJ	CC	O
responder	responder	NOUN	NN	O
rates	rate	NOUN	NNS	O
.	.	PUNCT	.	O

RESULTS	results	NOUN	NN	O
:	:	PUNCT	:	O
Both	both	CCONJ	CC	O
valsartan	valsartan	ADJ	JJ	B-Chemical
and	and	CCONJ	CC	O
amlodipine	amlodipine	NOUN	NN	B-Chemical
were	be	VERB	VBD	O
effective	effective	ADJ	JJ	O
at	at	ADP	IN	O
lowering	lower	VERB	VBG	O
blood	blood	NOUN	NN	O
pressure	pressure	NOUN	NN	O
at	at	ADP	IN	O
4	4	NUM	CD	O
,	,	PUNCT	,	O
8	8	NUM	CD	O
,	,	PUNCT	,	O
and	and	CCONJ	CC	O
12	12	NUM	CD	O
weeks	week	NOUN	NNS	O
.	.	PUNCT	.	O

Similar	similar	ADJ	JJ	O
decreases	decrease	NOUN	NNS	O
were	be	VERB	VBD	O
observed	observe	VERB	VBN	O
in	in	ADP	IN	O
both	both	DET	DT	O
groups	group	NOUN	NNS	O
,	,	PUNCT	,	O
with	with	ADP	IN	O
no	no	DET	DT	O
statistically	statistically	ADV	RB	O
significant	significant	ADJ	JJ	O
differences	difference	NOUN	NNS	O
between	between	ADP	IN	O
the	the	DET	DT	O
groups	group	NOUN	NNS	O
for	for	ADP	IN	O
any	any	DET	DT	O
variable	variable	NOUN	NN	O
analyzed	analyze	VERB	VBN	O
.	.	PUNCT	.	O

For	for	ADP	IN	O
the	the	DET	DT	O
primary	primary	ADJ	JJ	O
variable	variable	NOUN	NN	O
the	the	DET	DT	O
difference	difference	NOUN	NN	O
was	be	VERB	VBD	O
0	0	NUM	CD	O
.	.	PUNCT	.	O
5	5	NUM	CD	O
mm	mm	PROPN	NNP	O
Hg	Hg	PROPN	NNP	O
in	in	ADP	IN	O
favor	favor	NOUN	NN	O
of	of	ADP	IN	O
valsartan	valsartan	NOUN	NN	B-Chemical
(	(	PUNCT	-LRB-	O
p	p	NOUN	NN	O
=	=	X	XX	O
0	0	NUM	CD	O
.	.	PUNCT	.	O
68	68	NUM	CD	O
;	;	PUNCT	:	O
95	95	NUM	CD	O
%	%	NOUN	NN	O
confidence	confidence	NOUN	NN	O
interval	interval	NOUN	NN	O
,	,	PUNCT	,	O
-	-	PUNCT	HYPH	O
2	2	NUM	CD	O
.	.	PUNCT	.	O
7	7	NUM	CD	O
to	to	ADP	IN	O
1	1	NUM	CD	O
.	.	PUNCT	.	O
7	7	NUM	CD	O
)	)	PUNCT	-RRB-	O
.	.	PUNCT	.	O

Responder	responder	NOUN	NN	O
rates	rate	NOUN	NNS	O
at	at	ADP	IN	O
8	8	NUM	CD	O
weeks	week	NOUN	NNS	O
were	be	VERB	VBD	O
66	66	NUM	CD	O
.	.	PUNCT	.	O
7	7	NUM	CD	O
%	%	NOUN	NN	O
for	for	ADP	IN	O
valsartan	valsartan	NOUN	NN	B-Chemical
and	and	CCONJ	CC	O
60	60	NUM	CD	O
.	.	NOUN	NNS	O
2	2	NUM	CD	O
%	%	NOUN	NN	O
for	for	ADP	IN	O
amlodipine	amlodipine	NOUN	NN	B-Chemical
(	(	PUNCT	-LRB-	O
p	p	NOUN	NN	O
=	=	SYM	SYM	O
0	0	NUM	CD	O
.	.	PUNCT	.	O
39	39	NUM	CD	O
)	)	PUNCT	-RRB-	O
.	.	PUNCT	.	O

Both	both	DET	DT	O
treatments	treatment	NOUN	NNS	O
were	be	VERB	VBD	O
well	well	ADV	RB	O
tolerated	tolerate	VERB	VBN	O
.	.	PUNCT	.	O

The	the	DET	DT	O
incidence	incidence	NOUN	NN	O
of	of	ADP	IN	O
drug	drug	NOUN	NN	O
-	-	PUNCT	HYPH	O
related	relate	VERB	VBN	O
dependent	dependent	ADJ	JJ	O
edema	edema	NOUN	NN	B-Disease
was	be	VERB	VBD	O
somewhat	somewhat	ADV	RB	O
higher	high	ADJ	JJR	O
in	in	ADP	IN	O
the	the	DET	DT	O
amlodipine	amlodipine	NOUN	NN	B-Chemical
group	group	NOUN	NN	O
,	,	PUNCT	,	O
particularly	particularly	ADV	RB	O
at	at	ADP	IN	O
a	a	DET	DT	O
dose	dose	NOUN	NN	O
of	of	ADP	IN	O
10	10	NUM	CD	O
mg	mg	NOUN	NN	O
per	per	ADP	IN	O
day	day	NOUN	NN	O
(	(	PUNCT	-LRB-	O
2	2	NUM	CD	O
.	.	PUNCT	.	O
4	4	NUM	CD	O
%	%	NOUN	NN	O
for	for	ADP	IN	O
80	80	NUM	CD	O
mg	mg	NOUN	NN	O
valsartan	valsartan	NOUN	NN	B-Chemical
;	;	PUNCT	:	O
3	3	NUM	CD	O
.	.	PUNCT	.	O
6	6	NUM	CD	O
%	%	NOUN	NN	O
for	for	ADP	IN	O
5	5	NUM	CD	O
mg	mg	NOUN	NN	O
amlodipine	amlodipine	NOUN	NN	B-Chemical
;	;	PUNCT	:	O
0	0	NUM	CD	O
%	%	NOUN	NN	O
for	for	ADP	IN	O
valsartan	valsartan	ADJ	JJ	B-Chemical
plus	plus	CCONJ	CC	O
5	5	NUM	CD	O
mg	mg	NOUN	NN	O
amlodipine	amlodipine	NOUN	NN	B-Chemical
;	;	PUNCT	:	O
14	14	NUM	CD	O
.	.	PUNCT	.	O
3	3	NUM	CD	O
%	%	NOUN	NN	O
for	for	ADP	IN	O
10	10	NUM	CD	O
mg	mg	NOUN	NN	O
amlodipine	amlodipine	NOUN	NN	B-Chemical
)	)	PUNCT	-RRB-	O
.	.	PUNCT	.	O

CONCLUSIONS	conclusion	NOUN	NNS	O
:	:	PUNCT	:	O
The	the	DET	DT	O
data	datum	NOUN	NNS	O
show	show	VERB	VBP	O
that	that	ADP	IN	O
valsartan	valsartan	NOUN	NN	B-Chemical
is	be	VERB	VBZ	O
at	at	ADP	IN	O
least	least	ADJ	JJS	O
as	as	ADV	RB	O
effective	effective	ADJ	JJ	O
as	as	ADP	IN	O
amlodipine	amlodipine	NOUN	NN	B-Chemical
in	in	ADP	IN	O
the	the	DET	DT	O
treatment	treatment	NOUN	NN	O
of	of	ADP	IN	O
mild	mild	ADJ	JJ	O
to	to	PART	TO	O
moderate	moderate	VERB	VB	O
hypertension	hypertension	NOUN	NN	B-Disease
.	.	PUNCT	.	O

The	the	DET	DT	O
results	result	NOUN	NNS	O
also	also	ADV	RB	O
show	show	VERB	VBP	O
valsartan	valsartan	ADJ	JJ	B-Chemical
to	to	PART	TO	O
be	be	VERB	VB	O
well	well	ADV	RB	O
tolerated	tolerate	VERB	VBN	O
and	and	CCONJ	CC	O
suggest	suggest	VERB	VB	O
that	that	ADP	IN	O
it	-PRON-	PRON	PRP	O
is	be	VERB	VBZ	O
not	not	ADV	RB	O
associated	associate	VERB	VBN	O
with	with	ADP	IN	O
side	side	NOUN	NN	O
effects	effect	NOUN	NNS	O
characteristic	characteristic	ADJ	JJ	O
of	of	ADP	IN	O
this	this	DET	DT	O
comparator	comparator	NOUN	NN	O
class	class	NOUN	NN	O
,	,	PUNCT	,	O
dihydropyridine	dihydropyridine	NOUN	NN	B-Chemical
calcium	calcium	NOUN	NN	B-Chemical
antagonists	antagonist	NOUN	NNS	O
.	.	PUNCT	.	O

A	a	DET	DT	O
measure	measure	NOUN	NN	O
of	of	ADP	IN	O
pupillary	pupillary	ADJ	JJ	B-Disease
oscillation	oscillation	NOUN	NN	I-Disease
as	as	ADP	IN	O
a	a	DET	DT	O
marker	marker	NOUN	NN	O
of	of	ADP	IN	O
cocaine	cocaine	NOUN	NN	B-Chemical
-	-	PUNCT	HYPH	O
induced	induce	VERB	VBN	O
paranoia	paranoia	NOUN	NN	B-Disease
.	.	PUNCT	.	O

Cocaine	cocaine	NOUN	NN	B-Chemical
-	-	PUNCT	HYPH	O
induced	induce	VERB	VBN	O
paranoia	paranoia	NOUN	NN	B-Disease
(	(	PUNCT	-LRB-	O
CIP	CIP	PROPN	NNP	B-Disease
)	)	PUNCT	-RRB-	O
remains	remain	VERB	VBZ	O
an	an	DET	DT	O
important	important	ADJ	JJ	O
drug	drug	NOUN	NN	O
-	-	PUNCT	HYPH	O
induced	induce	VERB	VBN	O
model	model	NOUN	NN	O
of	of	ADP	IN	O
idiopathic	idiopathic	ADJ	JJ	O
paranoia	paranoia	NOUN	NN	B-Disease
for	for	ADP	IN	O
which	which	DET	WDT	O
no	no	DET	DT	O
psychophysiologic	psychophysiologic	ADJ	JJ	O
marker	marker	NOUN	NN	O
has	have	VERB	VBZ	O
yet	yet	ADV	RB	O
emerged	emerge	VERB	VBN	O
.	.	PUNCT	.	O

Measures	measure	NOUN	NNS	O
of	of	ADP	IN	O
pupillary	pupillary	ADJ	JJ	B-Disease
oscillation	oscillation	NOUN	NN	I-Disease
were	be	VERB	VBD	O
able	able	ADJ	JJ	O
to	to	PART	TO	O
significantly	significantly	ADV	RB	O
distinguish	distinguish	VERB	VB	O
a	a	DET	DT	O
group	group	NOUN	NN	O
of	of	ADP	IN	O
abstinent	abstinent	ADJ	JJ	O
crack	crack	NOUN	NN	B-Chemical
cocaine	cocaine	NOUN	NN	I-Chemical
abusers	abuser	NOUN	NNS	O
endorsing	endorse	VERB	VBG	O
past	past	ADP	IN	O
CIP	CIP	PROPN	NNP	B-Disease
(	(	PUNCT	-LRB-	O
n	n	CCONJ	CC	O
=	=	SYM	SYM	O
32	32	NUM	CD	O
)	)	PUNCT	-RRB-	O
from	from	ADP	IN	O
another	another	DET	DT	O
group	group	NOUN	NN	O
of	of	ADP	IN	O
crack	crack	NOUN	NN	B-Chemical
addicts	addict	NOUN	NNS	O
who	who	PRON	WP	O
denied	deny	VERB	VBD	O
past	past	ADP	IN	O
CIP	CIP	PROPN	NNP	B-Disease
(	(	PUNCT	-LRB-	O
n	n	CCONJ	CC	O
=	=	SYM	SYM	O
29	29	NUM	CD	O
)	)	PUNCT	-RRB-	O
.	.	PUNCT	.	O

Serotonin	serotonin	ADP	IN	B-Disease
syndrome	syndrome	NOUN	NN	I-Disease
from	from	ADP	IN	O
venlafaxine	venlafaxine	NOUN	NN	B-Chemical
-	-	PUNCT	HYPH	O
tranylcypromine	tranylcypromine	NOUN	NN	B-Chemical
interaction	interaction	NOUN	NN	O
.	.	PUNCT	.	O

Excessive	excessive	ADJ	JJ	O
stimulation	stimulation	NOUN	NN	O
of	of	ADP	IN	O
serotonin	serotonin	NOUN	NN	B-Chemical
5HT1A	5ht1a	NUM	CD	O
receptors	receptor	NOUN	NNS	O
causes	cause	VERB	VBZ	O
a	a	DET	DT	O
syndrome	syndrome	NOUN	NN	O
of	of	ADP	IN	O
serotonin	serotonin	NOUN	NN	B-Chemical
excess	excess	NOUN	NN	O
that	that	DET	WDT	O
consists	consist	VERB	VBZ	O
of	of	ADP	IN	O
shivering	shivering	NOUN	NN	O
,	,	PUNCT	,	O
muscle	muscle	NOUN	NN	B-Disease
rigidity	rigidity	NOUN	NN	I-Disease
,	,	PUNCT	,	O
salivation	salivation	NOUN	NN	B-Disease
,	,	PUNCT	,	O
confusion	confusion	NOUN	NN	B-Disease
,	,	PUNCT	,	O
agitation	agitation	NOUN	NN	B-Disease
and	and	CCONJ	CC	O
hyperthermia	hyperthermia	NOUN	NN	B-Disease
.	.	PUNCT	.	O

The	the	DET	DT	O
most	most	ADV	RBS	O
common	common	ADJ	JJ	O
cause	cause	NOUN	NN	O
of	of	ADP	IN	O
this	this	DET	DT	O
syndrome	syndrome	NOUN	NN	O
is	be	VERB	VBZ	O
an	an	DET	DT	O
interaction	interaction	NOUN	NN	O
between	between	ADP	IN	O
a	a	DET	DT	O
monoamine	monoamine	NOUN	NN	O
oxidase	oxidase	NOUN	NN	O
inhibitor	inhibitor	NOUN	NN	O
(	(	PUNCT	-LRB-	O
MAOI	MAOI	PROPN	NNP	O
)	)	PUNCT	-RRB-	O
and	and	CCONJ	CC	O
a	a	DET	DT	O
specific	specific	ADJ	JJ	O
serotonin	serotonin	NOUN	NN	B-Chemical
reuptake	reuptake	NOUN	NN	O
inhibitor	inhibitor	NOUN	NN	O
.	.	PUNCT	.	O

Venlafaxine	Venlafaxine	PROPN	NNP	B-Chemical
is	be	VERB	VBZ	O
a	a	DET	DT	O
new	new	ADJ	JJ	O
antidepressant	antidepressant	ADJ	JJ	O
agent	agent	NOUN	NN	O
that	that	DET	WDT	O
inhibits	inhibit	VERB	VBZ	O
the	the	DET	DT	O
reuptake	reuptake	NOUN	NN	O
of	of	ADP	IN	O
serotonin	serotonin	NOUN	NN	B-Chemical
and	and	CCONJ	CC	O
norepinephrine	norepinephrine	NOUN	NN	B-Chemical
.	.	PUNCT	.	O

We	-PRON-	PRON	PRP	O
report	report	VERB	VBP	O
a	a	DET	DT	O
venlafaxine	venlafaxine	NOUN	NN	B-Chemical
-	-	PUNCT	HYPH	O
MAOI	maoi	ADJ	JJ	O
interaction	interaction	NOUN	NN	O
that	that	DET	WDT	O
resulted	result	VERB	VBD	O
in	in	ADP	IN	O
the	the	DET	DT	O
serotonin	serotonin	NOUN	NN	B-Disease
syndrome	syndrome	NOUN	NN	I-Disease
in	in	ADP	IN	O
a	a	DET	DT	O
23	23	NUM	CD	O
-	-	PUNCT	HYPH	O
y	y	NOUN	NN	O
-	-	PUNCT	HYPH	O
old	old	ADJ	JJ	O
male	male	NOUN	NN	O
who	who	PRON	WP	O
was	be	VERB	VBD	O
taking	take	VERB	VBG	O
tranylcypromine	tranylcypromine	NOUN	NN	B-Chemical
for	for	ADP	IN	O
depression	depression	NOUN	NN	B-Disease
.	.	PUNCT	.	O

He	-PRON-	PRON	PRP	O
had	have	VERB	VBD	O
been	be	VERB	VBN	O
well	well	ADV	RB	O
until	until	ADP	IN	O
the	the	DET	DT	O
morning	morning	NOUN	NN	O
of	of	ADP	IN	O
presentation	presentation	NOUN	NN	O
when	when	ADV	WRB	O
he	-PRON-	PRON	PRP	O
took	take	VERB	VBD	O
1	1	NUM	CD	O
/	/	SYM	SYM	O
2	2	NUM	CD	O
tab	tab	NOUN	NN	O
of	of	ADP	IN	O
venlafaxine	venlafaxine	NOUN	NN	B-Chemical
.	.	PUNCT	.	O

Within	within	ADP	IN	O
2	2	NUM	CD	O
h	h	NOUN	NN	O
he	-PRON-	PRON	PRP	O
became	become	VERB	VBD	O
confused	confused	ADJ	JJ	O
with	with	ADP	IN	O
jerking	jerk	VERB	VBG	O
movements	movement	NOUN	NNS	O
of	of	ADP	IN	O
his	-PRON-	DET	PRP$	O
extremities	extremity	NOUN	NNS	O
,	,	PUNCT	,	O
tremors	tremor	NOUN	NNS	B-Disease
and	and	CCONJ	CC	O
rigidity	rigidity	NOUN	NN	B-Disease
.	.	PUNCT	.	O

He	-PRON-	PRON	PRP	O
was	be	VERB	VBD	O
brought	bring	VERB	VBN	O
directly	directly	ADV	RB	O
to	to	ADP	IN	O
a	a	DET	DT	O
hospital	hospital	NOUN	NN	O
where	where	ADV	WRB	O
he	-PRON-	PRON	PRP	O
was	be	VERB	VBD	O
found	find	VERB	VBN	O
to	to	PART	TO	O
be	be	VERB	VB	O
agitated	agitate	VERB	VBN	O
and	and	CCONJ	CC	O
confused	confuse	VERB	VBN	O
with	with	ADP	IN	O
shivering	shivering	NOUN	NN	O
,	,	PUNCT	,	O
myoclonic	myoclonic	ADJ	JJ	B-Disease
jerks	jerk	NOUN	NNS	I-Disease
,	,	PUNCT	,	O
rigidity	rigidity	NOUN	NN	B-Disease
,	,	PUNCT	,	O
salivation	salivation	NOUN	NN	B-Disease
and	and	CCONJ	CC	O
diaphoresis	diaphoresis	NOUN	NN	O
.	.	PUNCT	.	O

His	-PRON-	DET	PRP$	O
pupils	pupil	NOUN	NNS	O
were	be	VERB	VBD	O
7	7	NUM	CD	O
mm	mm	NOUN	NN	O
and	and	CCONJ	CC	O
sluggishly	sluggishly	ADV	RB	O
reactive	reactive	ADJ	JJ	O
to	to	ADP	IN	O
light	light	NOUN	NN	O
.	.	PUNCT	.	O

Vital	vital	ADJ	JJ	O
signs	sign	NOUN	NNS	O
were	be	VERB	VBD	O
:	:	PUNCT	:	O
blood	blood	NOUN	NN	O
pressure	pressure	NOUN	NN	O
120	120	NUM	CD	O
/	/	SYM	SYM	O
67	67	NUM	CD	O
mm	mm	NOUN	NNS	O
Hg	Hg	PROPN	NNP	O
,	,	PUNCT	,	O
heart	heart	NOUN	NN	O
rate	rate	NOUN	NN	O
127	127	NUM	CD	O
/	/	SYM	SYM	O
min	min	NOUN	NN	O
,	,	PUNCT	,	O
respiratory	respiratory	ADJ	JJ	O
rate	rate	NOUN	NN	O
28	28	NUM	CD	O
/	/	SYM	SYM	O
min	min	NOUN	NN	O
,	,	PUNCT	,	O
and	and	CCONJ	CC	O
temperature	temperature	NOUN	NN	O
97	97	NUM	CD	O
F	f	NOUN	NN	O
.	.	PUNCT	.	O

After	after	ADP	IN	O
180	180	NUM	CD	O
mg	mg	NOUN	NN	O
of	of	ADP	IN	O
diazepam	diazepam	NOUN	NN	B-Chemical
i	i	PRON	PRP	O
.	.	PUNCT	.	O
v	v	PUNCT	LS	O
.	.	PUNCT	.	O
he	-PRON-	PRON	PRP	O
remained	remain	VERB	VBD	O
tremulous	tremulous	ADJ	JJ	O
with	with	ADP	IN	O
muscle	muscle	NOUN	NN	B-Disease
rigidity	rigidity	NOUN	NN	I-Disease
and	and	CCONJ	CC	O
clenched	clench	VERB	VBN	O
jaws	jaw	NOUN	NNS	O
.	.	PUNCT	.	O

He	-PRON-	PRON	PRP	O
was	be	VERB	VBD	O
intubated	intubate	VERB	VBN	O
for	for	ADP	IN	O
airway	airway	NOUN	NN	O
protection	protection	NOUN	NN	O
and	and	CCONJ	CC	O
because	because	ADP	IN	O
of	of	ADP	IN	O
hypoventilation	hypoventilation	NOUN	NN	B-Disease
,	,	PUNCT	,	O
and	and	CCONJ	CC	O
was	be	VERB	VBD	O
paralyzed	paralyzed	ADJ	JJ	B-Disease
to	to	PART	TO	O
control	control	VERB	VB	O
muscle	muscle	NOUN	NN	B-Disease
rigidity	rigidity	NOUN	NN	I-Disease
.	.	PUNCT	.	O

His	-PRON-	DET	PRP$	O
subsequent	subsequent	ADJ	JJ	O
course	course	NOUN	NN	O
was	be	VERB	VBD	O
remarkable	remarkable	ADJ	JJ	O
for	for	ADP	IN	O
non	non	ADJ	JJ	O
-	-	ADJ	JJ	O
immune	immune	ADJ	JJ	O
thrombocytopenia	thrombocytopenia	NOUN	NN	B-Disease
which	which	DET	WDT	O
resolved	resolve	VERB	VBD	O
.	.	PUNCT	.	O

The	the	DET	DT	O
patient	patient	NOUN	NN	O
'	'	PUNCT	''	O
s	s	PART	POS	O
maximal	maximal	ADJ	JJ	O
temperature	temperature	NOUN	NN	O
was	be	VERB	VBD	O
101	101	NUM	CD	O
.	.	PUNCT	.	O
2	2	NUM	CD	O
F	F	PROPN	NNP	O
and	and	CCONJ	CC	O
his	-PRON-	DET	PRP$	O
CPK	CPK	PROPN	NNP	O
remained	remain	VERB	VBD	O
<	<	X	XX	O
500	500	NUM	CD	O
units	unit	NOUN	NNS	O
/	/	SYM	SYM	O
L	l	NOUN	NN	O
with	with	ADP	IN	O
no	no	DET	DT	O
other	other	ADJ	JJ	O
evidence	evidence	NOUN	NN	O
of	of	ADP	IN	O
rhabdomyolysis	rhabdomyolysis	NOUN	NN	B-Disease
.	.	PUNCT	.	O

His	-PRON-	DET	PRP$	O
mental	mental	ADJ	JJ	O
status	status	NOUN	NN	O
normalized	normalize	VERB	VBN	O
and	and	CCONJ	CC	O
he	-PRON-	PRON	PRP	O
was	be	VERB	VBD	O
transferred	transfer	VERB	VBN	O
to	to	ADP	IN	O
a	a	DET	DT	O
psychiatry	psychiatry	NOUN	NN	O
ward	ward	NOUN	NN	O
.	.	PUNCT	.	O

This	this	DET	DT	O
patient	patient	NOUN	NN	O
survived	survive	VERB	VBD	O
without	without	ADP	IN	O
sequelae	sequelae	NOUN	NN	O
due	due	ADP	IN	O
to	to	ADP	IN	O
the	the	DET	DT	O
aggressive	aggressive	ADJ	JJ	O
sedation	sedation	NOUN	NN	O
and	and	CCONJ	CC	O
neuromuscular	neuromuscular	ADJ	JJ	O
paralysis	paralysis	NOUN	NN	B-Disease
.	.	PUNCT	.	O

Cyclophosphamide	Cyclophosphamide	PROPN	NNP	B-Chemical
associated	associate	VERB	VBD	O
bladder	bladder	NOUN	NN	B-Disease
cancer	cancer	NOUN	NN	I-Disease
-	-	PUNCT	,	O
-	-	PUNCT	:	O
a	a	DET	DT	O
highly	highly	ADV	RB	O
aggressive	aggressive	ADJ	JJ	O
disease	disease	NOUN	NN	O
:	:	PUNCT	:	O
analysis	analysis	NOUN	NN	O
of	of	ADP	IN	O
12	12	NUM	CD	O
cases	case	NOUN	NNS	O
.	.	PUNCT	.	O

PURPOSE	PURPOSE	PROPN	NNP	O
:	:	PUNCT	:	O
We	-PRON-	PRON	PRP	O
gained	gain	VERB	VBD	O
knowledge	knowledge	NOUN	NN	O
of	of	ADP	IN	O
the	the	DET	DT	O
etiology	etiology	NOUN	NN	O
,	,	PUNCT	,	O
treatment	treatment	NOUN	NN	O
and	and	CCONJ	CC	O
prevention	prevention	NOUN	NN	O
of	of	ADP	IN	O
cyclophosphamide	cyclophosphamide	NOUN	NN	B-Chemical
associated	associate	VERB	VBD	O
urothelial	urothelial	ADJ	JJ	B-Disease
cancer	cancer	NOUN	NN	I-Disease
.	.	PUNCT	.	O

MATERIALS	material	NOUN	NNS	O
AND	and	CCONJ	CC	O
METHODS	method	NOUN	NNS	O
:	:	PUNCT	:	O
The	the	DET	DT	O
medical	medical	ADJ	JJ	O
records	record	NOUN	NNS	O
of	of	ADP	IN	O
6	6	NUM	CD	O
men	man	NOUN	NNS	O
and	and	CCONJ	CC	O
6	6	NUM	CD	O
women	woman	NOUN	NNS	O
(	(	PUNCT	-LRB-	O
mean	mean	VERB	VB	O
age	age	NOUN	NN	O
55	55	NUM	CD	O
years	year	NOUN	NNS	O
)	)	PUNCT	-RRB-	O
with	with	ADP	IN	O
cyclophosphamide	cyclophosphamide	NOUN	NN	B-Chemical
associated	associate	VERB	VBN	O
bladder	bladder	NOUN	NN	B-Disease
cancer	cancer	NOUN	NN	I-Disease
were	be	VERB	VBD	O
reviewed	review	VERB	VBN	O
.	.	PUNCT	.	O

RESULTS	results	NOUN	NN	O
:	:	PUNCT	:	O
All	all	DET	DT	O
tumors	tumor	NOUN	NNS	B-Disease
were	be	VERB	VBD	O
grade	grade	NOUN	NN	O
3	3	NUM	CD	O
or	or	CCONJ	CC	O
4	4	NUM	CD	O
transitional	transitional	ADJ	JJ	O
cell	cell	NOUN	NN	O
carcinoma	carcinoma	NOUN	NN	B-Disease
.	.	PUNCT	.	O

Of	of	ADP	IN	O
the	the	DET	DT	O
5	5	NUM	CD	O
