Selegiline	Selegiline	PROPN	NNP	B-Chemical
,	,	PUNCT	,	O
maintained	maintain	VERB	VBD	O
on	on	ADP	IN	O
a	a	DET	DT	O
normal	normal	ADJ	JJ	O
sodium	sodium	NOUN	NN	B-Chemical
intake	intake	NOUN	NN	O
of	of	ADP	IN	O
2	2	NUM	CD	O
to	to	PART	TO	O
4	4	NUM	CD	O
mEq	mEq	NOUN	NNS	O
/	/	SYM	SYM	O
kg	kg	NOUN	NN	O
/	/	SYM	SYM	O
day	day	NOUN	NN	O
,	,	PUNCT	,	O
sympathetic	sympathetic	ADJ	JJ	O
activity	activity	NOUN	NN	O
was	be	VERB	VBD	O
assessed	assess	VERB	VBN	O
as	as	ADP	IN	O
the	the	DET	DT	O
release	release	NOUN	NN	O
rate	rate	NOUN	NN	O
of	of	ADP	IN	O
norepinephrine	norepinephrine	NOUN	NN	B-Chemical
and	and	CCONJ	CC	O
epinephrine	epinephrine	NOUN	NN	B-Chemical
during	during	ADP	IN	O
15	15	NUM	CD	O
-	-	PUNCT	HYPH	O
minute	minute	NOUN	NN	O
i	i	PRON	PRP	O
.	.	PUNCT	.	O
v	v	PUNCT	LS	O
.	.	PUNCT	.	O
infusions	infusion	NOUN	NNS	O
of	of	ADP	IN	O
human	human	ADJ	JJ	O
alpha	alpha	NOUN	NN	O
-	-	PUNCT	HYPH	O
atrial	atrial	ADJ	JJ	O
natriuretic	natriuretic	ADJ	JJ	O
factor	factor	NOUN	NN	O
.	.	PUNCT	.	O

Mean	mean	VERB	VB	O
arterial	arterial	ADJ	JJ	O
pressure	pressure	NOUN	NN	O
(	(	PUNCT	-LRB-	O
as	as	ADP	IN	O
a	a	DET	DT	O
percentage	percentage	NOUN	NN	O
of	of	ADP	IN	O
control	control	NOUN	NN	O
+	+	CCONJ	CC	O
/	/	SYM	SYM	O
-	-	PUNCT	HYPH	O
SEM	SEM	PROPN	NNP	O
)	)	PUNCT	-RRB-	O
during	during	ADP	IN	O
randomized	randomize	VERB	VBN	O
infusions	infusion	NOUN	NNS	O
of	of	ADP	IN	O
0	0	NUM	CD	O
.	.	PUNCT	.	O
03	03	NUM	CD	O
,	,	PUNCT	,	O
0	0	NUM	CD	O
.	.	PUNCT	.	O
1	1	NUM	CD	O
,	,	PUNCT	,	O
0	0	NUM	CD	O
.	.	NOUN	NN	O
3	3	NUM	CD	O
,	,	PUNCT	,	O
or	or	CCONJ	CC	O
1	1	NUM	CD	O
.	.	PUNCT	.	O
0	0	PUNCT	NFP	O
microgram	microgram	NOUN	NN	O
/	/	SYM	SYM	O
kg	kg	NOUN	NN	O
/	/	SYM	SYM	O
min	min	NOUN	NN	O
was	be	VERB	VBD	O
99	99	NUM	CD	O
+	+	SYM	SYM	O
/	/	SYM	SYM	O
-	-	PUNCT	HYPH	O
1	1	NUM	CD	O
,	,	PUNCT	,	O
95	95	NUM	CD	O
+	+	SYM	SYM	O
/	/	SYM	SYM	O
-	-	PUNCT	HYPH	O
1	1	NUM	CD	O
(	(	PUNCT	-LRB-	O
p	p	X	XX	O
less	less	ADJ	JJR	O
than	than	ADP	IN	O
0	0	NUM	CD	O
.	.	PUNCT	.	O
05	05	NUM	CD	O
)	)	PUNCT	-RRB-	O
,	,	PUNCT	,	O
93	93	NUM	CD	O
+	+	SYM	SYM	O
/	/	SYM	SYM	O
-	-	PUNCT	HYPH	O
1	1	NUM	CD	O
(	(	PUNCT	-LRB-	O
p	p	X	XX	O
less	less	ADJ	JJR	O
than	than	ADP	IN	O
0	0	NUM	CD	O
.	.	PUNCT	.	O
01	01	NUM	CD	O
)	)	PUNCT	-RRB-	O
,	,	PUNCT	,	O
or	or	CCONJ	CC	O
79	79	NUM	CD	O
+	+	SYM	SYM	O
/	/	SYM	SYM	O
-	-	SYM	SYM	O
6	6	NUM	CD	O
%	%	NOUN	NN	O
(	(	PUNCT	-LRB-	O
p	p	X	XX	O
less	less	ADJ	JJR	O
than	than	ADP	IN	O
0	0	NUM	CD	O
.	.	PUNCT	.	O
001	001	NUM	CD	O
)	)	PUNCT	-RRB-	O
,	,	PUNCT	,	O
respectively	respectively	ADV	RB	O
,	,	PUNCT	,	O
but	but	CCONJ	CC	O
no	no	DET	DT	O
tachycardia	tachycardia	NOUN	NN	B-Disease
and	and	CCONJ	CC	O
no	no	DET	DT	O
augmentation	augmentation	NOUN	NN	O
of	of	ADP	IN	O
the	the	DET	DT	O
norepinephrine	norepinephrine	NOUN	NN	B-Chemical
release	release	NOUN	NN	O
rate	rate	NOUN	NN	O
(	(	PUNCT	-LRB-	O
up	up	ADP	IN	O
to	to	ADP	IN	O
0	0	NUM	CD	O
.	.	PUNCT	.	O
3	3	NUM	CD	O
microgram	microgram	NOUN	NN	O
/	/	PUNCT	,	O
kg	kg	NOUN	NN	O
/	/	SYM	SYM	O
min	min	NOUN	NN	O
)	)	PUNCT	-RRB-	O
were	be	VERB	VBD	O
observed	observe	VERB	VBN	O
,	,	PUNCT	,	O
which	which	DET	WDT	O
is	be	VERB	VBZ	O
in	in	ADP	IN	O
contrast	contrast	NOUN	NN	O
to	to	ADP	IN	O
comparable	comparable	ADJ	JJ	O
hypotension	hypotension	NOUN	NN	B-Disease
induced	induce	VERB	VBN	O
by	by	ADP	IN	O
hydralazine	hydralazine	NOUN	NN	B-Chemical
or	or	CCONJ	CC	O
nitroglycerin	nitroglycerin	ADJ	JJ	B-Chemical
.	.	PUNCT	.	O

The	the	DET	DT	O
release	release	NOUN	NN	O
rate	rate	NOUN	NN	O
of	of	ADP	IN	O
epinephrine	epinephrine	NOUN	NN	B-Chemical
(	(	PUNCT	-LRB-	O
control	control	NOUN	NN	O
,	,	PUNCT	,	O
6	6	NUM	CD	O
.	.	PUNCT	.	O
7	7	NUM	CD	O
+	+	SYM	SYM	O
/	/	SYM	SYM	O
-	-	SYM	SYM	O
0	0	NUM	CD	O
.	.	PUNCT	.	O
6	6	NUM	CD	O
ng	ng	ADP	IN	O
/	/	SYM	SYM	O
kg	kg	NOUN	NN	O
/	/	SYM	SYM	O
min	min	NOUN	NN	O
)	)	PUNCT	-RRB-	O
declined	decline	VERB	VBD	O
immediately	immediately	ADV	RB	O
during	during	ADP	IN	O
infusions	infusion	NOUN	NNS	O
of	of	ADP	IN	O
atrial	atrial	ADJ	JJ	O
natriuretic	natriuretic	ADJ	JJ	O
factor	factor	NOUN	NN	O
to	to	ADP	IN	O
a	a	DET	DT	O
minimum	minimum	NOUN	NN	O
of	of	ADP	IN	O
49	49	NUM	CD	O
+	+	SYM	SYM	O
/	/	SYM	SYM	O
-	-	PUNCT	HYPH	O
5	5	NUM	CD	O
%	%	NOUN	NN	O
of	of	ADP	IN	O
control	control	NOUN	NN	O
(	(	PUNCT	-LRB-	O
p	p	X	XX	O
less	less	ADJ	JJR	O
than	than	ADP	IN	O
0	0	NUM	CD	O
.	.	PUNCT	.	O
001	001	NUM	CD	O
)	)	PUNCT	-RRB-	O
during	during	ADP	IN	O
0	0	NUM	CD	O
.	.	PUNCT	.	O
1	1	NUM	CD	O
microgram	microgram	NOUN	NN	O
/	/	PUNCT	,	O
kg	kg	NOUN	NN	O
/	/	SYM	SYM	O
min	min	NOUN	NN	O
and	and	CCONJ	CC	O
to	to	ADP	IN	O
63	63	NUM	CD	O
+	+	SYM	SYM	O
/	/	SYM	SYM	O
-	-	PUNCT	HYPH	O
5	5	NUM	CD	O
%	%	NOUN	NN	O
(	(	PUNCT	-LRB-	O
0	0	NUM	CD	O
.	.	PUNCT	.	O
1	1	NUM	CD	O
greater	great	ADJ	JJR	O
than	than	ADP	IN	O
p	p	X	XX	O
greater	great	ADJ	JJR	O
than	than	ADP	IN	O
0	0	NUM	CD	O
.	.	PUNCT	.	O
05	05	NUM	CD	O
)	)	PUNCT	-RRB-	O
or	or	CCONJ	CC	O
95	95	NUM	CD	O
+	+	SYM	SYM	O
/	/	SYM	SYM	O
-	-	SYM	SYM	O
13	13	NUM	CD	O
%	%	NOUN	NN	O
(	(	PUNCT	-LRB-	O
not	not	ADV	RB	O
significant	significant	ADJ	JJ	O
)	)	PUNCT	-RRB-	O
during	during	ADP	IN	O
0	0	NUM	CD	O
.	.	PUNCT	.	O
3	3	NUM	CD	O
or	or	CCONJ	CC	O
1	1	NUM	CD	O
.	.	PUNCT	.	O
0	0	PUNCT	NFP	O
microgram	microgram	NOUN	NN	O
/	/	SYM	SYM	O
kg	kg	NOUN	NN	O
/	/	SYM	SYM	O
min	min	NOUN	NN	O
.	.	PUNCT	.	O

Steady	steady	ADJ	JJ	O
state	state	NOUN	NN	O
arterial	arterial	ADJ	JJ	O
plasma	plasma	NOUN	NN	O
concentrations	concentration	NOUN	NNS	O
of	of	ADP	IN	O
atrial	atrial	ADJ	JJ	O
natriuretic	natriuretic	ADJ	JJ	O
factor	factor	NOUN	NN	O
were	be	VERB	VBD	O
39	39	NUM	CD	O
+	+	SYM	SYM	O
/	/	SYM	SYM	O
-	-	PUNCT	HYPH	O
10	10	NUM	CD	O
pg	pg	NOUN	NN	O
/	/	SYM	SYM	O
ml	ml	NOUN	NN	O
(	(	PUNCT	-LRB-	O
n	n	CCONJ	CC	O
=	=	SYM	SYM	O
6	6	NUM	CD	O
)	)	PUNCT	-RRB-	O
during	during	ADP	IN	O
infusions	infusion	NOUN	NNS	O
of	of	ADP	IN	O
saline	saline	NOUN	NN	O
and	and	CCONJ	CC	O
284	284	NUM	CD	O
+	+	SYM	SYM	O
/	/	SYM	SYM	O
-	-	PUNCT	HYPH	O
24	24	NUM	CD	O
pg	pg	NOUN	NN	O
/	/	SYM	SYM	O
ml	ml	NOUN	NN	O
(	(	PUNCT	-LRB-	O
n	n	CCONJ	CC	O
=	=	SYM	SYM	O
6	6	NUM	CD	O
)	)	PUNCT	-RRB-	O
and	and	CCONJ	CC	O
1520	1520	NUM	CD	O
+	+	CCONJ	CC	O
/	/	SYM	SYM	O
-	-	PUNCT	HYPH	O
300	300	NUM	CD	O
pg	pg	NOUN	NN	O
/	/	SYM	SYM	O
ml	ml	NOUN	NN	O
(	(	PUNCT	-LRB-	O
n	n	CCONJ	CC	O
=	=	SYM	SYM	O
9	9	NUM	CD	O
)	)	PUNCT	-RRB-	O
during	during	ADP	IN	O
0	0	NUM	CD	O
.	.	PUNCT	.	O
03	03	NUM	CD	O
and	and	CCONJ	CC	O
0	0	NUM	CD	O
.	.	PUNCT	.	O
1	1	NUM	CD	O
microgram	microgram	NOUN	NN	O
/	/	PUNCT	,	O
kg	kg	NOUN	NN	O
/	/	SYM	SYM	O
min	min	NOUN	NN	O
infusions	infusion	NOUN	NNS	O
of	of	ADP	IN	O
the	the	DET	DT	O
factor	factor	NOUN	NN	O
.	.	PUNCT	.	O
(	(	PUNCT	-LRB-	O
ABSTRACT	ABSTRACT	PROPN	NNP	O
TRUNCATED	truncated	NUM	CD	O
AT	at	ADP	IN	O
250	250	NUM	CD	O
WORDS	word	NOUN	NNS	O
)	)	PUNCT	-RRB-	O

Inhibition	inhibition	NOUN	NN	O
of	of	ADP	IN	O
immunoreactive	immunoreactive	ADJ	JJ	O
corticotropin	corticotropin	NOUN	NN	O
-	-	PUNCT	HYPH	O
releasing	release	VERB	VBG	O
factor	factor	NOUN	NN	O
secretion	secretion	NOUN	NN	O
into	into	ADP	IN	O
the	the	DET	DT	O
hypophysial	hypophysial	ADJ	JJ	O
-	-	PUNCT	HYPH	O
portal	portal	ADJ	JJ	O
circulation	circulation	NOUN	NN	O
by	by	ADP	IN	O
delayed	delay	VERB	VBN	O
glucocorticoid	glucocorticoid	NOUN	NN	O
feedback	feedback	NOUN	NN	O
.	.	PUNCT	.	O

Nitroprusside	nitroprusside	ADV	RB	B-Chemical
-	-	PUNCT	HYPH	O
induced	induce	VERB	VBN	O
hypotension	hypotension	NOUN	NN	B-Disease
evokes	evoke	VERB	VBZ	O
ACTH	ACTH	PROPN	NNP	O
secretion	secretion	NOUN	NN	O
which	which	DET	WDT	O
is	be	VERB	VBZ	O
primarily	primarily	ADV	RB	O
mediated	mediate	VERB	VBN	O
by	by	ADP	IN	O
enhanced	enhance	VERB	VBN	O
secretion	secretion	NOUN	NN	O
of	of	ADP	IN	O
immunoreactive	immunoreactive	ADJ	JJ	O
corticotropin	corticotropin	NOUN	NN	O
-	-	PUNCT	HYPH	O
releasing	release	VERB	VBG	O
factor	factor	NOUN	NN	O
(	(	PUNCT	-LRB-	O
irCRF	ircrf	NOUN	NN	O
)	)	PUNCT	-RRB-	O
into	into	ADP	IN	O
the	the	DET	DT	O
hypophysial	hypophysial	ADJ	JJ	O
-	-	PUNCT	HYPH	O
portal	portal	ADJ	JJ	O
circulation	circulation	NOUN	NN	O
.	.	PUNCT	.	O

Portal	portal	ADJ	JJ	O
plasma	plasma	NOUN	NN	O
concentrations	concentration	NOUN	NNS	O
of	of	ADP	IN	O
neither	neither	DET	DT	O
arginine	arginine	NOUN	NN	B-Chemical
vasopressin	vasopressin	NOUN	NN	I-Chemical
nor	nor	CCONJ	CC	O
oxytocin	oxytocin	NOUN	NN	B-Chemical
are	be	VERB	VBP	O
significantly	significantly	ADV	RB	O
altered	alter	VERB	VBN	O
in	in	ADP	IN	O
this	this	DET	DT	O
paradigm	paradigm	NOUN	NN	O
.	.	PUNCT	.	O

Application	application	NOUN	NN	O
of	of	ADP	IN	O
a	a	DET	DT	O
delayed	delay	VERB	VBN	O
feedback	feedback	NOUN	NN	O
signal	signal	NOUN	NN	O
,	,	PUNCT	,	O
in	in	ADP	IN	O
the	the	DET	DT	O
form	form	NOUN	NN	O
of	of	ADP	IN	O
a	a	DET	DT	O
2	2	NUM	CD	O
-	-	PUNCT	HYPH	O
h	h	DET	DT	O
systemic	systemic	ADJ	JJ	O
corticosterone	corticosterone	NOUN	NN	B-Chemical
infusion	infusion	NOUN	NN	O
in	in	ADP	IN	O
urethane	urethane	NOUN	NN	B-Chemical
-	-	PUNCT	HYPH	O
anesthetized	anesthetized	ADJ	JJ	O
rats	rat	NOUN	NNS	O
with	with	ADP	IN	O
pharmacological	pharmacological	ADJ	JJ	O
blockade	blockade	NOUN	NN	O
of	of	ADP	IN	O
glucocorticoid	glucocorticoid	ADJ	JJ	O
synthesis	synthesis	NOUN	NN	O
,	,	PUNCT	,	O
is	be	VERB	VBZ	O
without	without	ADP	IN	O
effect	effect	NOUN	NN	O
on	on	ADP	IN	O
the	the	DET	DT	O
resting	rest	VERB	VBG	O
secretion	secretion	NOUN	NN	O
of	of	ADP	IN	O
arginine	arginine	NOUN	NN	B-Chemical
vasopressin	vasopressin	NOUN	NN	I-Chemical
and	and	CCONJ	CC	O
oxytocin	oxytocin	NOUN	NN	B-Chemical
at	at	ADP	IN	O
any	any	DET	DT	O
corticosterone	corticosterone	NOUN	NN	B-Chemical
feedback	feedback	NOUN	NN	O
dose	dose	NOUN	NN	O
tested	test	VERB	VBD	O
.	.	PUNCT	.	O

Resting	rest	VERB	VBG	O
irCRF	ircrf	NUM	CD	O
levels	level	NOUN	NNS	O
are	be	VERB	VBP	O
suppressed	suppress	VERB	VBN	O
only	only	ADV	RB	O
at	at	ADP	IN	O
the	the	DET	DT	O
highest	high	ADJ	JJS	O
corticosterone	corticosterone	ADJ	JJ	B-Chemical
infusion	infusion	NOUN	NN	O
rate	rate	NOUN	NN	O
,	,	PUNCT	,	O
which	which	DET	WDT	O
resulted	result	VERB	VBD	O
in	in	ADP	IN	O
systemic	systemic	ADJ	JJ	O
corticosterone	corticosterone	NOUN	NN	B-Chemical
levels	level	NOUN	NNS	O
of	of	ADP	IN	O
40	40	NUM	CD	O
micrograms	microgram	NOUN	NNS	O
/	/	SYM	SYM	O
dl	dl	NOUN	NN	O
.	.	PUNCT	.	O

Suppression	suppression	NOUN	NN	O
of	of	ADP	IN	O
irCRF	irCRF	PROPN	NNP	O
secretion	secretion	NOUN	NN	O
in	in	ADP	IN	O
response	response	NOUN	NN	O
to	to	ADP	IN	O
nitroprusside	nitroprusside	ADV	RB	B-Chemical
-	-	PUNCT	HYPH	O
induced	induce	VERB	VBN	O
hypotension	hypotension	NOUN	NN	B-Disease
is	be	VERB	VBZ	O
observed	observe	VERB	VBN	O
and	and	CCONJ	CC	O
occurs	occur	VERB	VBZ	O
at	at	ADP	IN	O
a	a	DET	DT	O
plasma	plasma	NOUN	NN	O
corticosterone	corticosterone	NOUN	NN	B-Chemical
level	level	NOUN	NN	O
between	between	ADP	IN	O
8	8	NUM	CD	O
-	-	SYM	SYM	O
12	12	NUM	CD	O
micrograms	microgram	NOUN	NNS	O
/	/	SYM	SYM	O
dl	dl	NOUN	NN	O
.	.	PUNCT	.	O

These	these	DET	DT	O
studies	study	NOUN	NNS	O
provide	provide	VERB	VBP	O
further	further	ADJ	JJ	O
evidence	evidence	NOUN	NN	O
for	for	ADP	IN	O
a	a	DET	DT	O
strong	strong	ADJ	JJ	O
central	central	ADJ	JJ	O
component	component	NOUN	NN	O
of	of	ADP	IN	O
the	the	DET	DT	O
delayed	delay	VERB	VBN	O
feedback	feedback	NOUN	NN	O
process	process	NOUN	NN	O
which	which	DET	WDT	O
is	be	VERB	VBZ	O
mediated	mediate	VERB	VBN	O
by	by	ADP	IN	O
modulation	modulation	NOUN	NN	O
of	of	ADP	IN	O
irCRF	ircrf	NOUN	NN	O
release	release	NOUN	NN	O
.	.	PUNCT	.	O

Noradrenergic	noradrenergic	ADJ	JJ	O
involvement	involvement	NOUN	NN	O
in	in	ADP	IN	O
catalepsy	catalepsy	NOUN	NN	B-Disease
induced	induce	VERB	VBN	O
by	by	ADP	IN	O
delta	delta	NOUN	NN	B-Chemical
9	9	NUM	CD	I-Chemical
-	-	PUNCT	HYPH	I-Chemical
tetrahydrocannabinol	tetrahydrocannabinol	NOUN	NN	I-Chemical
.	.	PUNCT	.	O

In	in	ADP	IN	O
order	order	NOUN	NN	O
to	to	PART	TO	O
elucidate	elucidate	VERB	VB	O
the	the	DET	DT	O
role	role	NOUN	NN	O
of	of	ADP	IN	O
the	the	DET	DT	O
catecholaminergic	catecholaminergic	ADJ	JJ	O
system	system	NOUN	NN	O
in	in	ADP	IN	O
the	the	DET	DT	O
cataleptogenic	cataleptogenic	ADJ	JJ	O
effect	effect	NOUN	NN	O
of	of	ADP	IN	O
delta	delta	NOUN	NN	B-Chemical
9	9	NUM	CD	I-Chemical
-	-	PUNCT	HYPH	I-Chemical
tetrahydrocannabinol	tetrahydrocannabinol	NOUN	NN	I-Chemical
(	(	PUNCT	-LRB-	O
THC	THC	PROPN	NNP	B-Chemical
)	)	PUNCT	-RRB-	O
,	,	PUNCT	,	O
the	the	DET	DT	O
effect	effect	NOUN	NN	O
of	of	ADP	IN	O
pretreatment	pretreatment	NOUN	NN	O
with	with	ADP	IN	O
6	6	NUM	CD	B-Chemical
-	-	PUNCT	HYPH	I-Chemical
hydroxydopamine	hydroxydopamine	NOUN	NN	I-Chemical
(	(	PUNCT	-LRB-	O
6	6	NUM	CD	B-Chemical
-	-	PUNCT	HYPH	I-Chemical
OHDA	ohda	NOUN	NN	I-Chemical
)	)	PUNCT	-RRB-	O
or	or	CCONJ	CC	O
with	with	ADP	IN	O
desipramine	desipramine	NOUN	NN	B-Chemical
and	and	CCONJ	CC	O
6	6	NUM	CD	B-Chemical
-	-	PUNCT	HYPH	I-Chemical
OHDA	ohda	NOUN	NN	I-Chemical
and	and	CCONJ	CC	O
lesions	lesion	NOUN	NNS	O
of	of	ADP	IN	O
the	the	DET	DT	O
locus	locus	NOUN	NN	O
coeruleus	coeruleus	NOUN	NN	O
were	be	VERB	VBD	O
investigated	investigate	VERB	VBN	O
in	in	ADP	IN	O
rats	rat	NOUN	NNS	O
.	.	PUNCT	.	O

The	the	DET	DT	O
cataleptogenic	cataleptogenic	ADJ	JJ	O
effect	effect	NOUN	NN	O
of	of	ADP	IN	O
THC	THC	PROPN	NNP	B-Chemical
was	be	VERB	VBD	O
significantly	significantly	ADV	RB	O
reduced	reduce	VERB	VBN	O
in	in	ADP	IN	O
rats	rat	NOUN	NNS	O
treated	treat	VERB	VBN	O
with	with	ADP	IN	O
6	6	NUM	CD	B-Chemical
-	-	PUNCT	HYPH	I-Chemical
OHDA	ohda	NOUN	NN	I-Chemical
and	and	CCONJ	CC	O
in	in	ADP	IN	O
rats	rat	NOUN	NNS	O
with	with	ADP	IN	O
lesions	lesion	NOUN	NNS	O
of	of	ADP	IN	O
the	the	DET	DT	O
locus	locus	NOUN	NN	O
coeruleus	coeruleus	NOUN	NN	O
but	but	CCONJ	CC	O
not	not	ADV	RB	O
in	in	ADP	IN	O
rats	rat	NOUN	NNS	O
treated	treat	VERB	VBN	O
with	with	ADP	IN	O
desipramine	desipramine	NOUN	NN	B-Chemical
and	and	CCONJ	CC	O
6	6	NUM	CD	B-Chemical
-	-	PUNCT	HYPH	I-Chemical
OHDA	ohda	NOUN	NN	I-Chemical
,	,	PUNCT	,	O
as	as	ADP	IN	O
compared	compare	VERB	VBN	O
with	with	ADP	IN	O
control	control	NOUN	NN	O
rats	rat	NOUN	NNS	O
.	.	PUNCT	.	O

On	on	ADP	IN	O
the	the	DET	DT	O
contrary	contrary	NOUN	NN	O
,	,	PUNCT	,	O
the	the	DET	DT	O
cataleptogenic	cataleptogenic	ADJ	JJ	O
effect	effect	NOUN	NN	O
of	of	ADP	IN	O
haloperidol	haloperidol	NOUN	NN	B-Chemical
was	be	VERB	VBD	O
significantly	significantly	ADV	RB	O
reduced	reduce	VERB	VBN	O
in	in	ADP	IN	O
rats	rat	NOUN	NNS	O
treated	treat	VERB	VBN	O
with	with	ADP	IN	O
desipramine	desipramine	NOUN	NN	B-Chemical
and	and	CCONJ	CC	O
6	6	NUM	CD	B-Chemical
-	-	PUNCT	HYPH	I-Chemical
OHDA	ohda	NOUN	NN	I-Chemical
but	but	CCONJ	CC	O
not	not	ADV	RB	O
in	in	ADP	IN	O
rats	rat	NOUN	NNS	O
treated	treat	VERB	VBN	O
with	with	ADP	IN	O
6	6	NUM	CD	B-Chemical
-	-	PUNCT	HYPH	I-Chemical
OHDA	ohda	NOUN	NN	I-Chemical
or	or	CCONJ	CC	O
in	in	ADP	IN	O
rats	rat	NOUN	NNS	O
with	with	ADP	IN	O
lesions	lesion	NOUN	NNS	O
of	of	ADP	IN	O
the	the	DET	DT	O
locus	locus	NOUN	NN	O
coeruleus	coeruleus	NOUN	NN	O
.	.	PUNCT	.	O

These	these	DET	DT	O
results	result	NOUN	NNS	O
indicate	indicate	VERB	VBP	O
that	that	ADP	IN	O
noradrenergic	noradrenergic	ADJ	JJ	O
neurons	neuron	NOUN	NNS	O
have	have	VERB	VBP	O
an	an	DET	DT	O
important	important	ADJ	JJ	O
role	role	NOUN	NN	O
in	in	ADP	IN	O
the	the	DET	DT	O
manifestation	manifestation	NOUN	NN	O
of	of	ADP	IN	O
catalepsy	catalepsy	NOUN	NN	B-Disease
induced	induce	VERB	VBN	O
by	by	ADP	IN	O
THC	THC	PROPN	NNP	B-Chemical
,	,	PUNCT	,	O
whereas	whereas	ADP	IN	O
dopaminergic	dopaminergic	ADJ	JJ	O
neurons	neuron	NOUN	NNS	O
are	be	VERB	VBP	O
important	important	ADJ	JJ	O
in	in	ADP	IN	O
catalepsy	catalepsy	NOUN	NN	B-Disease
induced	induce	VERB	VBN	O
by	by	ADP	IN	O
haloperidol	haloperidol	NOUN	NN	B-Chemical
.	.	PUNCT	.	O

Reversibility	reversibility	NOUN	NN	O
of	of	ADP	IN	O
captopril	captopril	NOUN	NN	B-Chemical
-	-	PUNCT	HYPH	O
induced	induce	VERB	VBN	O
renal	renal	ADJ	JJ	B-Disease
insufficiency	insufficiency	NOUN	NN	I-Disease
after	after	ADP	IN	O
prolonged	prolong	VERB	VBN	O
use	use	NOUN	NN	O
in	in	ADP	IN	O
an	an	DET	DT	O
unusual	unusual	ADJ	JJ	O
case	case	NOUN	NN	O
of	of	ADP	IN	O
renovascular	renovascular	ADJ	JJ	B-Disease
hypertension	hypertension	NOUN	NN	I-Disease
.	.	PUNCT	.	O

We	-PRON-	PRON	PRP	O
report	report	VERB	VBP	O
a	a	DET	DT	O
case	case	NOUN	NN	O
of	of	ADP	IN	O
severe	severe	ADJ	JJ	O
hypertension	hypertension	NOUN	NN	B-Disease
with	with	ADP	IN	O
an	an	DET	DT	O
occluded	occluded	ADJ	JJ	O
renal	renal	ADJ	JJ	O
artery	artery	NOUN	NN	O
to	to	ADP	IN	O
a	a	DET	DT	O
solitary	solitary	ADJ	JJ	O
kidney	kidney	NOUN	NN	O
,	,	PUNCT	,	O
who	who	PRON	WP	O
developed	develop	VERB	VBD	O
sudden	sudden	ADJ	JJ	B-Disease
deterioration	deterioration	NOUN	NN	I-Disease
of	of	ADP	IN	I-Disease
renal	renal	ADJ	JJ	I-Disease
function	function	NOUN	NN	I-Disease
following	follow	VERB	VBG	O
treatment	treatment	NOUN	NN	O
with	with	ADP	IN	O
captopril	captopril	NOUN	NN	B-Chemical
.	.	PUNCT	.	O

His	-PRON-	DET	PRP$	O
renal	renal	ADJ	JJ	O
function	function	NOUN	NN	O
remained	remain	VERB	VBD	O
impaired	impaired	ADJ	JJ	O
but	but	CCONJ	CC	O
stable	stable	ADJ	JJ	O
during	during	ADP	IN	O
2	2	NUM	CD	O
years	year	NOUN	NNS	O
'	'	PART	POS	O
treatment	treatment	NOUN	NN	O
with	with	ADP	IN	O
captopril	captopril	NOUN	NN	B-Chemical
but	but	CCONJ	CC	O
returned	return	VERB	VBD	O
to	to	ADP	IN	O
pre	pre	ADJ	JJ	O
-	-	ADJ	JJ	O
treatment	treatment	ADJ	JJ	O
levels	level	NOUN	NNS	O
soon	soon	ADV	RB	O
after	after	ADP	IN	O
cessation	cessation	NOUN	NN	O
of	of	ADP	IN	O
the	the	DET	DT	O
drug	drug	NOUN	NN	O
.	.	PUNCT	.	O

This	this	DET	DT	O
indicates	indicate	VERB	VBZ	O
reversibility	reversibility	NOUN	NN	O
in	in	ADP	IN	O
captopril	captopril	NOUN	NN	B-Chemical
-	-	PUNCT	HYPH	O
induced	induce	VERB	VBN	O
renal	renal	ADJ	JJ	B-Disease
failure	failure	NOUN	NN	I-Disease
even	even	ADV	RB	O
after	after	ADP	IN	O
its	-PRON-	DET	PRP$	O
prolonged	prolonged	ADJ	JJ	O
use	use	NOUN	NN	O
and	and	CCONJ	CC	O
suggests	suggest	VERB	VBZ	O
that	that	ADP	IN	O
no	no	DET	DT	O
organic	organic	ADJ	JJ	O
damage	damage	NOUN	NN	O
occurs	occur	VERB	VBZ	O
to	to	PART	TO	O
glomerular	glomerular	VERB	VB	O
arterioles	arteriole	NOUN	NNS	O
following	follow	VERB	VBG	O
chronic	chronic	ADJ	JJ	O
ACE	ACE	PROPN	NNP	O
inhibition	inhibition	NOUN	NN	O
.	.	PUNCT	.	O

HMG	HMG	PROPN	NNP	O
CoA	CoA	PROPN	NNP	O
reductase	reductase	NOUN	NN	O
inhibitors	inhibitor	NOUN	NNS	O
.	.	PUNCT	.	O

Current	current	ADJ	JJ	O
clinical	clinical	ADJ	JJ	O
experience	experience	NOUN	NN	O
.	.	PUNCT	.	O

Lovastatin	Lovastatin	PROPN	NNP	B-Chemical
and	and	CCONJ	CC	O
simvastatin	simvastatin	NOUN	NN	B-Chemical
are	be	VERB	VBP	O
the	the	DET	DT	O
2	2	NUM	CD	O
best	best	ADV	RBS	O
-	-	PUNCT	HYPH	O
known	know	VERB	VBN	O
members	member	NOUN	NNS	O
of	of	ADP	IN	O
the	the	DET	DT	O
class	class	NOUN	NN	O
of	of	ADP	IN	O
hypolipidaemic	hypolipidaemic	ADJ	JJ	O
agents	agent	NOUN	NNS	O
known	know	VERB	VBN	O
as	as	ADP	IN	O
HMG	HMG	PROPN	NNP	O
