Selegiline	Selegiline	PROPN	NNP	0	B-Chemical
,	,	PUNCT	,	9	O
but	but	CCONJ	CC	9	O
with	with	ADP	IN	5	O
one	one	NUM	CD	5	O
exception	exception	NOUN	NN	9	O
(	(	PUNCT	-LRB-	9	O
a	a	DET	DT	5	O
grade	grade	NOUN	NN	9	O
3	3	NUM	CD	9	O
myalgia	myalgia	NOUN	NN	5	B-Disease
)	)	PUNCT	-RRB-	9	O
they	-PRON-	PRON	PRP	5	O
have	have	VERB	VBP	5	O
been	be	VERB	VBN	9	O
grade	grade	NOUN	NN	9	O
1	1	NUM	CD	9	O
or	or	CCONJ	CC	5	O
2	2	NUM	CD	9	O
.	.	PUNCT	.	9	O

No	no	DET	DT	9	O
dose	dose	NOUN	NN	9	O
-	-	PUNCT	HYPH	7	O
limiting	limit	VERB	VBG	9	O
hematologic	hematologic	NOUN	NN	5	O
toxicity	toxicity	NOUN	NN	9	B-Disease
has	have	VERB	VBZ	9	O
been	be	VERB	VBN	9	O
seen	see	VERB	VBN	9	O
.	.	PUNCT	.	9	O

Paclitaxel	Paclitaxel	PROPN	NNP	0	B-Chemical
/	/	SYM	SYM	9	O
cisplatin	cisplatin	NOUN	NN	3	B-Chemical
is	be	VERB	VBZ	5	O
an	an	DET	DT	5	O
effective	effective	ADJ	JJ	5	O
first	first	ADJ	JJ	9	O
-	-	PUNCT	HYPH	7	O
line	line	NOUN	NN	9	O
regimen	regiman	NOUN	NNS	5	O
for	for	ADP	IN	5	O
locoregionally	locoregionally	ADV	RB	5	O
advanced	advanced	ADJ	JJ	5	O
head	head	NOUN	NN	5	B-Disease
and	and	CCONJ	CC	5	I-Disease
neck	neck	NOUN	NN	5	I-Disease
cancer	cancer	NOUN	NN	3	I-Disease
and	and	CCONJ	CC	5	O
continued	continued	ADJ	JJ	9	O
study	study	NOUN	NN	9	O
is	be	VERB	VBZ	5	O
warranted	warrant	VERB	VBN	9	O
.	.	PUNCT	.	9	O

Results	result	NOUN	NNS	9	O
thus	thus	ADV	RB	9	O
far	far	ADV	RB	5	O
suggest	suggest	VERB	VBP	9	O
no	no	DET	DT	9	O
dose	dose	NOUN	NN	9	O
-	-	PUNCT	HYPH	7	O
response	response	NOUN	NN	9	O
effect	effect	NOUN	NN	9	O
for	for	ADP	IN	5	O
paclitaxel	paclitaxel	ADJ	JJ	0	B-Chemical
doses	dose	NOUN	NNS	0	O
above	above	ADP	IN	9	O
200	200	NUM	CD	0	O
mg	mg	NOUN	NN	0	O
/	/	SYM	SYM	9	O
m2	m2	NOUN	NN	7	O
.	.	PUNCT	.	9	O

Improvement	improvement	NOUN	NN	5	O
of	of	ADP	IN	5	O
levodopa	levodopa	ADJ	JJ	5	B-Chemical
-	-	PUNCT	HYPH	7	O
induced	induced	ADJ	JJ	3	O
dyskinesia	dyskinesia	NOUN	NN	5	B-Disease
by	by	ADP	IN	9	O
propranolol	propranolol	NOUN	NN	0	B-Chemical
in	in	ADP	IN	5	O
Parkinson	Parkinson	PROPN	NNP	5	B-Disease
'	'	PART	POS	9	I-Disease
s	s	PART	POS	9	I-Disease
disease	disease	NOUN	NN	5	I-Disease
.	.	PUNCT	.	9	O

Seven	seven	NUM	CD	9	O
patients	patient	NOUN	NNS	5	O
suffering	suffer	VERB	VBG	5	O
from	from	ADP	IN	9	O
Parkinson	Parkinson	PROPN	NNP	5	B-Disease
'	'	PART	POS	9	I-Disease
s	s	PART	POS	9	I-Disease
disease	disease	NOUN	NN	5	I-Disease
(	(	PUNCT	-LRB-	9	O
PD	PD	PROPN	NNP	9	B-Disease
)	)	PUNCT	-RRB-	9	O
with	with	ADP	IN	5	O
severely	severely	ADV	RB	9	O
disabling	disable	VERB	VBG	5	O
dyskinesia	dyskinesia	NOUN	NN	5	B-Disease
received	receive	VERB	VBN	9	O
low	low	ADJ	JJ	9	O
-	-	PUNCT	HYPH	7	O
dose	dose	NOUN	NN	9	O
propranolol	propranolol	NOUN	NN	0	B-Chemical
as	as	ADP	IN	5	O
an	an	DET	DT	5	O
adjunct	adjunct	NOUN	NN	5	O
to	to	ADP	IN	5	O
the	the	DET	DT	5	O
currently	currently	ADV	RB	5	O
used	use	VERB	VBN	5	O
medical	medical	ADJ	JJ	5	O
treatment	treatment	NOUN	NN	9	O
.	.	PUNCT	.	9	O

There	there	ADV	EX	5	O
was	be	VERB	VBD	9	O
a	a	DET	DT	5	O
significant	significant	ADJ	JJ	9	O
40	40	NUM	CD	9	O
%	%	NOUN	NN	9	O
improvement	improvement	NOUN	NN	5	O
in	in	ADP	IN	5	O
the	the	DET	DT	5	O
dyskinesia	dyskinesia	ADJ	JJ	5	B-Disease
score	score	NOUN	NN	5	O
without	without	ADP	IN	9	O
increase	increase	NOUN	NN	9	O
of	of	ADP	IN	5	O
parkinsonian	parkinsonian	ADJ	JJ	5	B-Disease
motor	motor	NOUN	NN	5	B-Disease
disability	disability	NOUN	NN	5	I-Disease
.	.	PUNCT	.	9	O

Ballistic	ballistic	ADJ	JJ	5	O
and	and	CCONJ	CC	5	O
choreic	choreic	NOUN	NN	5	O
dyskinesia	dyskinesia	NOUN	NN	5	B-Disease
were	be	VERB	VBD	9	O
markedly	markedly	ADV	RB	9	O
ameliorated	ameliorate	VERB	VBN	9	O
,	,	PUNCT	,	9	O
whereas	whereas	ADP	IN	9	O
dystonia	dystonia	NOUN	NN	5	B-Disease
was	be	VERB	VBD	9	O
not	not	ADV	RB	5	O
.	.	PUNCT	.	9	O

This	this	DET	DT	5	O
study	study	NOUN	NN	9	O
suggests	suggest	VERB	VBZ	9	O
that	that	ADP	IN	5	O
administration	administration	NOUN	NN	9	O
of	of	ADP	IN	5	O
low	low	ADJ	JJ	9	O
doses	dose	NOUN	NNS	0	O
of	of	ADP	IN	5	O
beta	beta	NOUN	NN	9	O
-	-	PUNCT	HYPH	7	O
blockers	blocker	NOUN	NNS	9	O
may	may	VERB	MD	5	O
improve	improve	VERB	VB	5	O
levodopa	levodopa	ADJ	JJ	5	B-Chemical
-	-	PUNCT	HYPH	7	O
induced	induced	ADJ	JJ	3	O
ballistic	ballistic	ADJ	JJ	5	O
and	and	CCONJ	CC	5	O
choreic	choreic	ADJ	JJ	5	O
dyskinesia	dyskinesia	NOUN	NN	5	B-Disease
in	in	ADP	IN	5	O
PD	pd	NOUN	NN	9	B-Disease
.	.	PUNCT	.	9	O

Habitual	habitual	ADJ	JJ	5	O
use	use	NOUN	NN	5	O
of	of	ADP	IN	5	O
acetaminophen	acetaminophen	NOUN	NN	0	B-Chemical
as	as	ADP	IN	5	O
a	a	DET	DT	5	O
risk	risk	NOUN	NN	5	O
factor	factor	NOUN	NN	9	O
for	for	ADP	IN	5	O
chronic	chronic	ADJ	JJ	5	B-Disease
renal	renal	ADJ	JJ	9	I-Disease
failure	failure	NOUN	NN	5	I-Disease
:	:	PUNCT	:	9	O
a	a	DET	DT	5	O
comparison	comparison	NOUN	NN	9	O
with	with	ADP	IN	5	O
phenacetin	phenacetin	NOUN	NN	0	B-Chemical
.	.	PUNCT	.	9	O

Six	six	NUM	CD	9	O
epidemiologic	epidemiologic	ADJ	JJ	5	O
studies	study	NOUN	NNS	9	O
in	in	ADP	IN	5	O
the	the	DET	DT	5	O
United	United	PROPN	NNP	9	O
States	States	PROPN	NNP	9	O
and	and	CCONJ	CC	5	O
Europe	Europe	PROPN	NNP	4	O
indicate	indicate	VERB	VBP	9	O
that	that	ADP	IN	5	O
habitual	habitual	ADJ	JJ	5	O
use	use	NOUN	NN	5	O
of	of	ADP	IN	5	O
phenacetin	phenacetin	NOUN	NN	0	B-Chemical
is	be	VERB	VBZ	5	O
associated	associate	VERB	VBN	9	O
with	with	ADP	IN	5	O
the	the	DET	DT	5	O
development	development	NOUN	NN	9	O
of	of	ADP	IN	5	O
chronic	chronic	ADJ	JJ	5	B-Disease
renal	renal	ADJ	JJ	9	I-Disease
failure	failure	NOUN	NN	5	I-Disease
and	and	CCONJ	CC	5	O
end	end	NOUN	NN	9	B-Disease
-	-	PUNCT	HYPH	7	I-Disease
stage	stage	NOUN	NN	9	I-Disease
renal	renal	ADJ	JJ	9	I-Disease
disease	disease	NOUN	NN	5	I-Disease
(	(	PUNCT	-LRB-	9	O
ESRD	ESRD	PROPN	NNP	5	B-Disease
)	)	PUNCT	-RRB-	9	O
,	,	PUNCT	,	9	O
with	with	ADP	IN	5	O
a	a	DET	DT	5	O
relative	relative	ADJ	JJ	9	O
risk	risk	NOUN	NN	5	O
in	in	ADP	IN	5	O
the	the	DET	DT	5	O
range	range	NOUN	NN	9	O
of	of	ADP	IN	5	O
4	4	NUM	CD	9	O
to	to	ADP	IN	5	O
19	19	NUM	CD	7	O
.	.	PUNCT	.	9	O

As	as	ADP	IN	9	O
a	a	DET	DT	5	O
result	result	NOUN	NN	9	O
of	of	ADP	IN	5	O
these	these	DET	DT	5	O
and	and	CCONJ	CC	5	O
other	other	ADJ	JJ	5	O
studies	study	NOUN	NNS	9	O
,	,	PUNCT	,	9	O
phenacetin	phenacetin	NOUN	NN	0	B-Chemical
has	have	VERB	VBZ	9	O
now	now	ADV	RB	5	O
been	be	VERB	VBN	9	O
withdrawn	withdraw	VERB	VBN	9	O
from	from	ADP	IN	9	O
the	the	DET	DT	5	O
market	market	NOUN	NN	5	O
in	in	ADP	IN	5	O
most	most	ADJ	JJS	9	O
countries	country	NOUN	NNS	5	O
.	.	PUNCT	.	9	O

However	however	ADV	RB	9	O
,	,	PUNCT	,	9	O
three	three	NUM	CD	9	O
case	case	NOUN	NN	5	O
control	control	NOUN	NN	9	O
studies	study	NOUN	NNS	9	O
,	,	PUNCT	,	9	O
one	one	NUM	CD	5	O
each	each	DET	DT	5	O
in	in	ADP	IN	5	O
North	North	PROPN	NNP	4	O
Carolina	Carolina	PROPN	NNP	2	O
,	,	PUNCT	,	9	O
northern	northern	ADJ	JJ	4	O
Maryland	Maryland	PROPN	NNP	2	O
,	,	PUNCT	,	9	O
and	and	CCONJ	CC	5	O
West	West	PROPN	NNP	4	O
Berlin	Berlin	PROPN	NNP	2	O
,	,	PUNCT	,	9	O
Germany	Germany	PROPN	NNP	2	O
,	,	PUNCT	,	9	O
showed	show	VERB	VBD	9	O
that	that	ADP	IN	5	O
habitual	habitual	ADJ	JJ	5	O
use	use	NOUN	NN	5	O
of	of	ADP	IN	5	O
acetaminophen	acetaminophen	NOUN	NN	0	B-Chemical
is	be	VERB	VBZ	5	O
also	also	ADV	RB	9	O
associated	associate	VERB	VBN	9	O
with	with	ADP	IN	5	O
chronic	chronic	ADJ	JJ	5	B-Disease
renal	renal	ADJ	JJ	9	I-Disease
failure	failure	NOUN	NN	5	I-Disease
and	and	CCONJ	CC	5	O
ESRD	esrd	NOUN	NN	5	B-Disease
,	,	PUNCT	,	9	O
with	with	ADP	IN	5	O
a	a	DET	DT	5	O
relative	relative	ADJ	JJ	9	O
risk	risk	NOUN	NN	5	O
in	in	ADP	IN	5	O
the	the	DET	DT	5	O
range	range	NOUN	NN	9	O
of	of	ADP	IN	5	O
2	2	NUM	CD	9	O
to	to	ADP	IN	5	O
4	4	NUM	CD	9	O
.	.	PUNCT	.	9	O

These	these	DET	DT	5	O
studies	study	NOUN	NNS	9	O
suggest	suggest	VERB	VBP	9	O
that	that	ADP	IN	5	O
both	both	DET	DT	9	O
phenacetin	phenacetin	NOUN	NN	0	B-Chemical
and	and	CCONJ	CC	5	O
acetaminophen	acetaminophen	NOUN	NN	0	B-Chemical
may	may	VERB	MD	5	O
contribute	contribute	VERB	VB	9	O
to	to	ADP	IN	5	O
the	the	DET	DT	5	O
burden	burden	NOUN	NN	5	O
of	of	ADP	IN	5	O
ESRD	ESRD	PROPN	NNP	5	B-Disease
,	,	PUNCT	,	9	O
with	with	ADP	IN	5	O
the	the	DET	DT	5	O
risk	risk	NOUN	NN	5	O
of	of	ADP	IN	5	O
the	the	DET	DT	5	O
latter	latter	ADJ	JJ	9	O
being	be	VERB	VBG	5	O
somewhat	somewhat	ADV	RB	5	O
less	less	ADJ	JJR	5	O
than	than	ADP	IN	5	O
that	that	DET	DT	5	O
of	of	ADP	IN	5	O
the	the	DET	DT	5	O
former	former	ADJ	JJ	5	O
.	.	PUNCT	.	9	O

This	this	DET	DT	5	O
apparent	apparent	ADJ	JJ	9	O
difference	difference	NOUN	NN	9	O
in	in	ADP	IN	5	O
risk	risk	NOUN	NN	5	O
may	may	VERB	MD	5	O
not	not	ADV	RB	5	O
be	be	VERB	VB	5	O
due	due	ADJ	JJ	5	O
to	to	ADP	IN	5	O
differences	difference	NOUN	NNS	9	O
in	in	ADP	IN	5	O
nephrotoxic	nephrotoxic	ADJ	JJ	5	B-Disease
potential	potential	NOUN	NN	9	O
of	of	ADP	IN	5	O
the	the	DET	DT	5	O
drugs	drug	NOUN	NNS	5	O
themselves	-PRON-	PRON	PRP	5	O
.	.	PUNCT	.	9	O

A	a	DET	DT	9	O
lower	lower	ADV	RBR	9	O
relative	relative	ADJ	JJ	9	O
risk	risk	NOUN	NN	5	O
would	would	VERB	MD	5	O
be	be	VERB	VB	5	O
expected	expect	VERB	VBN	9	O
for	for	ADP	IN	5	O
acetaminophen	acetaminophen	NOUN	NN	0	B-Chemical
if	if	ADP	IN	5	O
the	the	DET	DT	5	O
risk	risk	NOUN	NN	5	O
of	of	ADP	IN	5	O
both	both	DET	DT	9	O
drugs	drug	NOUN	NNS	5	O
in	in	ADP	IN	5	O
combination	combination	NOUN	NN	9	O
with	with	ADP	IN	5	O
other	other	ADJ	JJ	5	O
analgesics	analgesic	NOUN	NNS	5	O
was	be	VERB	VBD	9	O
higher	high	ADJ	JJR	9	O
than	than	ADP	IN	5	O
the	the	DET	DT	5	O
risk	risk	NOUN	NN	5	O
of	of	ADP	IN	5	O
either	either	DET	DT	9	O
agent	agent	NOUN	NN	9	O
alone	alone	ADV	RB	9	O
.	.	PUNCT	.	9	O

Thus	thus	ADV	RB	9	O
,	,	PUNCT	,	9	O
acetaminophen	acetaminophen	ADV	RB	0	B-Chemical
has	have	VERB	VBZ	9	O
been	be	VERB	VBN	9	O
used	use	VERB	VBN	5	O
both	both	DET	DT	9	O
as	as	ADP	IN	5	O
a	a	DET	DT	5	O
single	single	ADJ	JJ	9	O
agent	agent	NOUN	NN	9	O
and	and	CCONJ	CC	5	O
in	in	ADP	IN	5	O
combination	combination	NOUN	NN	9	O
with	with	ADP	IN	5	O
other	other	ADJ	JJ	5	O
analgesics	analgesic	NOUN	NNS	5	O
,	,	PUNCT	,	9	O
whereas	whereas	ADP	IN	9	O
phenacetin	phenacetin	NOUN	NN	0	B-Chemical
was	be	VERB	VBD	9	O
available	available	ADJ	JJ	5	O
only	only	ADV	RB	9	O
in	in	ADP	IN	5	O
combinations	combination	NOUN	NNS	9	O
.	.	PUNCT	.	9	O

The	the	DET	DT	5	O
possibility	possibility	NOUN	NN	9	O
that	that	ADP	IN	5	O
habitual	habitual	ADJ	JJ	5	O
use	use	NOUN	NN	5	O
of	of	ADP	IN	5	O
acetaminophen	acetaminophen	NOUN	NN	0	B-Chemical
alone	alone	ADV	RB	9	O
increases	increase	VERB	VBZ	9	O
the	the	DET	DT	5	O
risk	risk	NOUN	NN	5	O
of	of	ADP	IN	5	O
ESRD	ESRD	PROPN	NNP	5	B-Disease
has	have	VERB	VBZ	9	O
not	not	ADV	RB	5	O
been	be	VERB	VBN	9	O
clearly	clearly	ADV	RB	9	O
demonstrated	demonstrate	VERB	VBN	9	O
,	,	PUNCT	,	9	O
but	but	CCONJ	CC	9	O
cannot	cannot	NOUN	NN	5	O
be	be	VERB	VB	5	O
dismissed	dismiss	VERB	VBN	5	O
.	.	PUNCT	.	9	O

Acetaminophen	Acetaminophen	PROPN	NNP	0	B-Chemical
-	-	PUNCT	HYPH	7	O
induced	induce	VERB	VBN	3	O
hypotension	hypotension	NOUN	NN	5	B-Disease
.	.	PUNCT	.	9	O

Through	through	ADP	IN	5	O
30	30	NUM	CD	9	O
years	year	NOUN	NNS	5	O
of	of	ADP	IN	5	O
widespread	widespread	ADJ	JJ	5	O
use	use	NOUN	NN	5	O
,	,	PUNCT	,	9	O
acetaminophen	acetaminophen	ADV	RB	0	B-Chemical
has	have	VERB	VBZ	9	O
been	be	VERB	VBN	9	O
shown	show	VERB	VBN	9	O
to	to	PART	TO	5	O
be	be	VERB	VB	5	O
a	a	DET	DT	5	O
remarkably	remarkably	ADV	RB	9	O
safe	safe	ADJ	JJ	5	O
medication	medication	NOUN	NN	5	O
in	in	ADP	IN	5	O
therapeutic	therapeutic	ADJ	JJ	5	O
dosages	dosage	NOUN	NNS	9	O
.	.	PUNCT	.	9	O

The	the	DET	DT	5	O
potential	potential	NOUN	NN	9	O
for	for	ADP	IN	5	O
acetaminophen	acetaminophen	NOUN	NN	0	B-Chemical
to	to	PART	TO	5	O
produce	produce	VERB	VB	9	O
cardiovascular	cardiovascular	ADJ	JJ	5	B-Disease
toxicities	toxicity	NOUN	NNS	5	I-Disease
is	be	VERB	VBZ	5	O
very	very	ADV	RB	5	O
low	low	ADJ	JJ	9	O
.	.	PUNCT	.	9	O

However	however	ADV	RB	9	O
,	,	PUNCT	,	9	O
acetaminophen	acetaminophen	ADV	RB	0	B-Chemical
has	have	VERB	VBZ	9	O
been	be	VERB	VBN	9	O
demonstrated	demonstrate	VERB	VBN	9	O
to	to	PART	TO	5	O
produce	produce	VERB	VB	9	O
symptoms	symptom	NOUN	NNS	5	O
of	of	ADP	IN	5	O
anaphylaxis	anaphylaxis	NOUN	NN	9	B-Disease
,	,	PUNCT	,	9	O
including	include	VERB	VBG	9	O
hypotension	hypotension	NOUN	NN	5	B-Disease
,	,	PUNCT	,	9	O
in	in	ADP	IN	5	O
sensitive	sensitive	ADJ	JJ	9	O
individuals	individual	NOUN	NNS	5	O
.	.	PUNCT	.	9	O

This	this	DET	DT	5	O
article	article	NOUN	NN	6	O
describes	describe	VERB	VBZ	5	O
two	two	NUM	CD	5	O
critically	critically	ADV	RB	9	B-Disease
ill	ill	ADJ	JJ	5	I-Disease
patients	patient	NOUN	NNS	5	O
in	in	ADP	IN	5	O
whom	whom	PRON	WP	5	O
transient	transient	ADJ	JJ	9	O
episodes	episode	NOUN	NNS	5	O
of	of	ADP	IN	5	O
hypotension	hypotension	NOUN	NN	5	B-Disease
reproducibly	reproducibly	ADV	RB	9	O
developed	develop	VERB	VBD	5	O
after	after	ADP	IN	9	O
administration	administration	NOUN	NN	9	O
of	of	ADP	IN	5	O
acetaminophen	acetaminophen	NOUN	NN	0	B-Chemical
.	.	PUNCT	.	9	O

Other	other	ADJ	JJ	9	O
symptoms	symptom	NOUN	NNS	5	O
of	of	ADP	IN	5	O
allergic	allergic	ADJ	JJ	9	B-Disease
reactions	reaction	NOUN	NNS	9	I-Disease
were	be	VERB	VBD	9	O
not	not	ADV	RB	5	O
clinically	clinically	ADV	RB	5	O
detectable	detectable	ADJ	JJ	9	O
.	.	PUNCT	.	9	O

The	the	DET	DT	5	O
hypotensive	hypotensive	ADJ	JJ	5	B-Disease
episodes	episode	NOUN	NNS	5	O
were	be	VERB	VBD	9	O
severe	severe	ADJ	JJ	5	O
enough	enough	ADV	RB	5	O
to	to	PART	TO	5	O
require	require	VERB	VB	5	O
vasopressor	vasopressor	NOUN	NN	5	O
administration	administration	NOUN	NN	9	O
.	.	PUNCT	.	9	O

The	the	DET	DT	5	O
reports	report	NOUN	NNS	9	O
illustrate	illustrate	VERB	VBP	5	O
the	the	DET	DT	5	O
need	need	NOUN	NN	5	O
for	for	ADP	IN	5	O
clinicians	clinician	NOUN	NNS	5	O
to	to	PART	TO	5	O
consider	consider	VERB	VB	5	O
acetaminophen	acetaminophen	ADV	RB	0	B-Chemical
in	in	ADP	IN	5	O
patients	patient	NOUN	NNS	5	O
with	with	ADP	IN	5	O
hypotension	hypotension	NOUN	NN	5	B-Disease
of	of	ADP	IN	5	O
unknown	unknown	ADJ	JJ	9	O
origin	origin	NOUN	NN	9	O
.	.	PUNCT	.	9	O

Reduction	reduction	NOUN	NN	9	O
of	of	ADP	IN	5	O
heparan	heparan	NOUN	NN	3	B-Chemical
sulphate	sulphate	NOUN	NN	0	I-Chemical
-	-	PUNCT	HYPH	7	O
associated	associate	VERB	VBN	9	O
anionic	anionic	ADJ	JJ	0	O
sites	site	NOUN	NNS	9	O
in	in	ADP	IN	5	O
the	the	DET	DT	5	O
glomerular	glomerular	ADJ	JJ	5	O
basement	basement	NOUN	NN	3	O
membrane	membrane	NOUN	NN	9	O
of	of	ADP	IN	5	O
rats	rat	NOUN	NNS	9	O
with	with	ADP	IN	5	O
streptozotocin	streptozotocin	NOUN	NN	0	B-Chemical
-	-	PUNCT	HYPH	7	O
induced	induce	VERB	VBN	3	O
diabetic	diabetic	ADJ	JJ	9	B-Disease
nephropathy	nephropathy	NOUN	NN	9	I-Disease
.	.	PUNCT	.	9	O

Heparan	Heparan	PROPN	NNP	0	B-Chemical
sulphate	sulphate	NOUN	NN	0	I-Chemical
-	-	PUNCT	HYPH	7	O
associated	associate	VERB	VBN	9	O
anionic	anionic	ADJ	JJ	0	O
sites	site	NOUN	NNS	9	O
in	in	ADP	IN	5	O
the	the	DET	DT	5	O
glomerular	glomerular	ADJ	JJ	5	O
basement	basement	NOUN	NN	3	O
membrane	membrane	NOUN	NN	9	O
were	be	VERB	VBD	9	O
studied	study	VERB	VBN	9	O
in	in	ADP	IN	5	O
rats	rat	NOUN	NNS	9	O
8	8	NUM	CD	9	O
months	month	NOUN	NNS	5	O
after	after	ADP	IN	9	O
induction	induction	NOUN	NN	3	O
of	of	ADP	IN	5	O
diabetes	diabete	NOUN	NNS	5	B-Disease
by	by	ADP	IN	9	O
streptozotocin	streptozotocin	NOUN	NN	0	B-Chemical
and	and	CCONJ	CC	5	O
in	in	ADP	IN	5	O
age	age	NOUN	NN	5	O
-	-	PUNCT	HYPH	7	O
adn	adn	NOUN	NN	2	O
sex	sex	NOUN	NN	5	O
-	-	PUNCT	HYPH	7	O
matched	match	VERB	VBN	9	O
control	control	NOUN	NN	9	O
rats	rat	NOUN	NNS	9	O
,	,	PUNCT	,	9	O
employing	employ	VERB	VBG	9	O
the	the	DET	DT	5	O
cationic	cationic	ADJ	JJ	0	O
dye	dye	NOUN	NN	0	O
cuprolinic	cuprolinic	NOUN	NN	0	B-Chemical
blue	blue	NOUN	NN	9	I-Chemical
.	.	PUNCT	.	9	O

Morphometric	morphometric	ADJ	JJ	9	O
analysis	analysis	NOUN	NN	9	O
at	at	ADP	IN	9	O
the	the	DET	DT	5	O
ultrastructural	ultrastructural	ADJ	JJ	9	O
level	level	NOUN	NN	9	O
was	be	VERB	VBD	9	O
performed	perform	VERB	VBN	9	O
using	use	VERB	VBG	9	O
a	a	DET	DT	5	O
computerized	computerized	ADJ	JJ	5	O
image	image	NOUN	NN	5	O
processor	processor	NOUN	NN	5	O
.	.	PUNCT	.	9	O

The	the	DET	DT	5	O
heparan	heparan	NOUN	NN	3	B-Chemical
sulphate	sulphate	NOUN	NN	0	I-Chemical
specificity	specificity	NOUN	NN	9	O
of	of	ADP	IN	5	O
the	the	DET	DT	5	O
cuprolinic	cuprolinic	NOUN	NN	0	B-Chemical
blue	blue	ADJ	JJ	9	I-Chemical
staining	staining	NOUN	NN	3	O
was	be	VERB	VBD	9	O
demonstrated	demonstrate	VERB	VBN	9	O
by	by	ADP	IN	9	O
glycosaminoglycan	glycosaminoglycan	NOUN	NN	0	B-Chemical
-	-	PUNCT	HYPH	7	O
degrading	degrading	NOUN	NN	9	O
enzymes	enzyme	NOUN	NNS	1	O
,	,	PUNCT	,	9	O
showing	show	VERB	VBG	9	O
that	that	DET	DT	5	O
pretreatment	pretreatment	NOUN	NN	0	O
of	of	ADP	IN	5	O
the	the	DET	DT	5	O
sections	section	NOUN	NNS	9	O
with	with	ADP	IN	5	O
heparitinase	heparitinase	NOUN	NN	3	O
abolished	abolish	VERB	VBD	3	O
all	all	DET	DT	5	O
staining	staining	NOUN	NN	3	O
,	,	PUNCT	,	9	O
whereas	whereas	DET	WDT	9	O
chondroitinase	chondroitinase	VERB	VBP	0	O
ABC	ABC	PROPN	NNP	9	O
had	have	VERB	VBD	9	O
no	no	DET	DT	9	O
effect	effect	NOUN	NN	9	O
.	.	PUNCT	.	9	O

The	the	DET	DT	5	O
majority	majority	NOUN	NN	9	O
of	of	ADP	IN	5	O
anionic	anionic	ADJ	JJ	0	O
sites	site	NOUN	NNS	9	O
(	(	PUNCT	-LRB-	9	O
74	74	NUM	CD	7	O
%	%	NOUN	NN	9	O
in	in	ADP	IN	5	O
diabetic	diabetic	ADJ	JJ	9	B-Disease
and	and	CCONJ	CC	5	O
81	81	NUM	CD	7	O
%	%	NOUN	NN	9	O
in	in	ADP	IN	5	O
control	control	NOUN	NN	9	O
rats	rat	NOUN	NNS	9	O
)	)	PUNCT	-RRB-	9	O
were	be	VERB	VBD	9	O
found	find	VERB	VBN	9	O
within	within	ADP	IN	9	O
the	the	DET	DT	5	O
lamina	lamina	NOUN	NN	9	O
rara	rara	NOUN	NN	2	O
externa	externa	NOUN	NN	4	O
of	of	ADP	IN	5	O
the	the	DET	DT	5	O
glomerular	glomerular	ADJ	JJ	5	O
basement	basement	NOUN	NN	3	O
membrane	membrane	NOUN	NN	9	O
.	.	PUNCT	.	9	O

A	a	DET	DT	9	O
minority	minority	NOUN	NN	5	O
of	of	ADP	IN	5	O
anionic	anionic	ADJ	JJ	0	O
sites	site	NOUN	NNS	9	O
were	be	VERB	VBD	9	O
scattered	scatter	VERB	VBN	5	O
throughout	throughout	ADP	IN	9	O
the	the	DET	DT	5	O
lamina	lamina	NOUN	NN	9	O
densa	densa	ADJ	JJ	4	O
and	and	CCONJ	CC	5	O
lamina	lamina	NOUN	NN	9	O
rara	rara	NOUN	NN	2	O
interna	interna	NOUN	NN	2	O
,	,	PUNCT	,	9	O
and	and	CCONJ	CC	5	O
were	be	VERB	VBD	9	O
significantly	significantly	ADV	RB	9	O
smaller	small	ADJ	JJR	5	O
than	than	ADP	IN	5	O
those	those	DET	DT	5	O
in	in	ADP	IN	5	O
the	the	DET	DT	5	O
lamina	lamina	NOUN	NN	9	O
rara	rara	NOUN	NN	2	O
externa	externa	NOUN	NN	4	O
of	of	ADP	IN	5	O
the	the	DET	DT	5	O
glomerular	glomerular	ADJ	JJ	5	O
basement	basement	NOUN	NN	3	O
membrane	membrane	NOUN	NN	9	O
(	(	PUNCT	-LRB-	9	O
p	p	NOUN	NN	7	O
<	<	X	XX	0	O
0	0	NUM	CD	7	O
.	.	PUNCT	.	9	O
001	001	NUM	CD	9	O
and	and	CCONJ	CC	5	O
p	p	NOUN	NN	7	O
<	<	X	XX	0	O
0	0	NUM	CD	7	O
.	.	PUNCT	.	9	O
01	01	NUM	CD	7	O
for	for	ADP	IN	5	O
diabetic	diabetic	ADJ	JJ	9	B-Disease
and	and	CCONJ	CC	5	O
control	control	NOUN	NN	9	O
rats	rat	NOUN	NNS	9	O
,	,	PUNCT	,	9	O
respectively	respectively	ADV	RB	9	O
)	)	PUNCT	-RRB-	9	O
.	.	PUNCT	.	9	O

Diabetic	diabetic	ADJ	JJ	9	B-Disease
rats	rat	NOUN	NNS	9	O
progressively	progressively	ADV	RB	9	O
developed	develop	VERB	VBD	5	O
albuminuria	albuminuria	NOUN	NN	9	B-Disease
reaching	reach	VERB	VBG	5	O
40	40	NUM	CD	9	O
.	.	PUNCT	.	9	O
3	3	NUM	CD	9	O
(	(	PUNCT	-LRB-	9	O
32	32	NUM	CD	7	O
.	.	PUNCT	.	9	O
2	2	NUM	CD	9	O
-	-	SYM	SYM	7	O
62	62	NUM	CD	7	O
.	.	PUNCT	.	9	O
