.	.	PUNCT	.	9	O

This	this	DET	DT	5	O
study	study	NOUN	NN	9	O
was	be	VERB	VBD	9	O
performed	perform	VERB	VBN	9	O
to	to	PART	TO	5	O
determine	determine	VERB	VB	9	O
cross	cross	ADJ	JJ	5	O
-	-	ADJ	JJ	7	O
reactivity	reactivity	NOUN	NN	9	O
between	between	ADP	IN	5	O
enflurane	enflurane	NOUN	NN	0	B-Chemical
and	and	CCONJ	CC	5	O
isoflurane	isoflurane	VERB	VB	0	B-Chemical
with	with	ADP	IN	5	O
the	the	DET	DT	5	O
hypersensitivity	hypersensitivity	NOUN	NN	9	B-Disease
induced	induce	VERB	VBN	3	O
by	by	ADP	IN	9	O
halothane	halothane	NOUN	NN	0	B-Chemical
.	.	PUNCT	.	9	O

The	the	DET	DT	5	O
subcellular	subcellular	ADJ	JJ	3	O
and	and	CCONJ	CC	5	O
lobular	lobular	ADJ	JJ	5	O
production	production	NOUN	NN	9	O
of	of	ADP	IN	5	O
hepatic	hepatic	ADJ	JJ	9	O
neoantigens	neoantigen	NOUN	NNS	3	O
recognized	recognize	VERB	VBN	9	O
by	by	ADP	IN	9	O
halothane	halothane	NOUN	NN	0	B-Chemical
-	-	PUNCT	HYPH	7	O
induced	induce	VERB	VBN	3	O
antibodies	antibody	NOUN	NNS	3	O
following	follow	VERB	VBG	9	O
enflurane	enflurane	NOUN	NN	0	B-Chemical
and	and	CCONJ	CC	5	O
isoflurane	isoflurane	NOUN	NN	0	B-Chemical
,	,	PUNCT	,	9	O
and	and	CCONJ	CC	5	O
the	the	DET	DT	5	O
biochemical	biochemical	ADJ	JJ	9	O
nature	nature	NOUN	NN	5	O
of	of	ADP	IN	5	O
these	these	DET	DT	5	O
neoantigens	neoantigen	NOUN	NNS	3	O
was	be	VERB	VBD	9	O
investigated	investigate	VERB	VBN	9	O
in	in	ADP	IN	5	O
two	two	NUM	CD	5	O
animal	animal	NOUN	NN	5	O
models	model	NOUN	NNS	5	O
.	.	PUNCT	.	9	O

Enflurane	Enflurane	PROPN	NNP	0	B-Chemical
administration	administration	NOUN	NN	9	O
resulted	result	VERB	VBD	9	O
in	in	ADP	IN	5	O
neoantigens	neoantigen	NOUN	NNS	3	O
detected	detect	VERB	VBN	9	O
in	in	ADP	IN	5	O
both	both	CCONJ	CC	9	O
the	the	DET	DT	5	O
microsomal	microsomal	ADJ	JJ	0	O
and	and	CCONJ	CC	5	O
cytosolic	cytosolic	ADJ	JJ	3	O
fraction	fraction	NOUN	NN	9	O
of	of	ADP	IN	5	O
liver	liver	NOUN	NN	9	O
homogenates	homogenate	NOUN	NNS	9	O
and	and	CCONJ	CC	5	O
in	in	ADP	IN	5	O
the	the	DET	DT	5	O
centrilobular	centrilobular	ADJ	JJ	5	O
region	region	NOUN	NN	9	O
of	of	ADP	IN	5	O
the	the	DET	DT	5	O
liver	liver	NOUN	NN	9	O
.	.	PUNCT	.	9	O

In	in	ADP	IN	9	O
the	the	DET	DT	5	O
same	same	ADJ	JJ	9	O
liver	liver	NOUN	NN	9	O
,	,	PUNCT	,	9	O
biochemical	biochemical	NOUN	NN	9	O
analysis	analysis	NOUN	NN	9	O
detected	detect	VERB	VBD	9	O
fluorinated	fluorinate	VERB	VBN	0	O
liver	liver	NOUN	NN	9	O
adducts	adduct	NOUN	NNS	0	O
that	that	DET	WDT	5	O
were	be	VERB	VBD	9	O
up	up	ADV	RB	5	O
to	to	PART	TO	5	O
20	20	NUM	CD	9	O
-	-	PUNCT	HYPH	7	O
fold	fold	VERB	VB	9	O
greater	great	ADJ	JJR	5	O
in	in	ADP	IN	5	O
guinea	guinea	NOUN	NN	9	O
pigs	pig	NOUN	NNS	9	O
than	than	ADP	IN	5	O
in	in	ADP	IN	5	O
rats	rat	NOUN	NNS	9	O
.	.	PUNCT	.	9	O

This	this	DET	DT	5	O
supports	support	VERB	VBZ	9	O
and	and	CCONJ	CC	5	O
extends	extend	VERB	VBZ	9	O
previous	previous	ADJ	JJ	9	O
evidence	evidence	NOUN	NN	9	O
for	for	ADP	IN	5	O
a	a	DET	DT	5	O
mechanism	mechanism	NOUN	NN	9	O
by	by	ADP	IN	9	O
which	which	DET	WDT	5	O
enflurane	enflurane	NOUN	NN	0	B-Chemical
and	and	CCONJ	CC	5	O
/	/	SYM	SYM	9	O
or	or	CCONJ	CC	5	O
isoflurane	isoflurane	NOUN	NN	0	B-Chemical
could	could	VERB	MD	9	O
produce	produce	VERB	VB	9	O
a	a	DET	DT	5	O
hypersensitivity	hypersensitivity	NOUN	NN	9	B-Disease
condition	condition	NOUN	NN	5	O
similar	similar	ADJ	JJ	9	O
to	to	ADP	IN	5	O
that	that	DET	DT	5	O
of	of	ADP	IN	5	O
halothane	halothane	NOUN	NN	0	B-Chemical
hepatitis	hepatitis	NOUN	NN	9	B-Disease
either	either	CCONJ	CC	9	O
alone	alone	ADV	RB	9	O
or	or	CCONJ	CC	5	O
subsequent	subsequent	ADJ	JJ	9	O
to	to	PART	TO	5	O
halothane	halothane	NOUN	NN	0	B-Chemical
administration	administration	NOUN	NN	9	O
.	.	PUNCT	.	9	O

The	the	DET	DT	5	O
guinea	guinea	NOUN	NN	9	O
pig	pig	NOUN	NN	9	O
would	would	VERB	MD	5	O
appear	appear	VERB	VB	9	O
to	to	PART	TO	5	O
be	be	VERB	VB	5	O
a	a	DET	DT	5	O
useful	useful	ADJ	JJ	5	O
model	model	NOUN	NN	5	O
for	for	ADP	IN	5	O
further	further	ADJ	JJ	9	O
investigations	investigation	NOUN	NNS	9	O
of	of	ADP	IN	5	O
the	the	DET	DT	5	O
immunological	immunological	ADJ	JJ	9	O
response	response	NOUN	NN	9	O
to	to	ADP	IN	5	O
these	these	DET	DT	5	O
antigens	antigen	NOUN	NNS	3	O
.	.	PUNCT	.	9	O

Cholinergic	Cholinergic	PROPN	NNP	3	O
toxicity	toxicity	NOUN	NN	9	B-Disease
resulting	result	VERB	VBG	9	O
from	from	ADP	IN	9	O
ocular	ocular	ADJ	JJ	5	O
instillation	instillation	NOUN	NN	0	O
of	of	ADP	IN	5	O
echothiophate	echothiophate	ADJ	JJ	0	B-Chemical
iodide	iodide	ADJ	JJ	0	I-Chemical
eye	eye	NOUN	NN	5	O
drops	drop	NOUN	NNS	0	O
.	.	PUNCT	.	9	O

A	a	DET	DT	9	O
patient	patient	NOUN	NN	5	O
developed	develop	VERB	VBD	5	O
a	a	DET	DT	5	O
severe	severe	ADJ	JJ	5	O
cholinergic	cholinergic	NOUN	NN	3	O
syndrome	syndrome	NOUN	NN	5	O
from	from	ADP	IN	9	O
the	the	DET	DT	5	O
use	use	NOUN	NN	5	O
of	of	ADP	IN	5	O
echothiophate	echothiophate	ADJ	JJ	0	B-Chemical
iodide	iodide	ADJ	JJ	0	I-Chemical
ophthalmic	ophthalmic	ADJ	JJ	5	O
drops	drop	NOUN	NNS	0	O
,	,	PUNCT	,	9	O
presented	present	VERB	VBN	5	O
with	with	ADP	IN	5	O
profound	profound	ADJ	JJ	9	O
muscle	muscle	NOUN	NN	9	B-Disease
weakness	weakness	NOUN	NN	5	I-Disease
and	and	CCONJ	CC	5	O
was	be	VERB	VBD	9	O
initially	initially	ADV	RB	9	O
given	give	VERB	VBN	5	O
the	the	DET	DT	5	O
diagnosis	diagnosis	NOUN	NN	5	O
of	of	ADP	IN	5	O
myasthenia	myasthenia	ADJ	JJ	9	B-Disease
gravis	gravi	NOUN	NNS	2	I-Disease
.	.	PUNCT	.	9	O

Red	red	ADJ	JJ	9	O
blood	blood	NOUN	NN	9	O
cell	cell	NOUN	NN	3	O
and	and	CCONJ	CC	5	O
serum	serum	ADJ	JJ	9	O
cholinesterase	cholinesterase	NOUN	NN	0	O
levels	level	NOUN	NNS	3	O
were	be	VERB	VBD	9	O
severely	severely	ADV	RB	9	O
depressed	depressed	ADJ	JJ	5	O
and	and	CCONJ	CC	5	O
symptoms	symptom	NOUN	NNS	5	O
resolved	resolve	VERB	VBD	9	O
spontaneously	spontaneously	ADV	RB	5	O
following	follow	VERB	VBG	9	O
discontinuation	discontinuation	NOUN	NN	5	O
of	of	ADP	IN	5	O
the	the	DET	DT	5	O
eye	eye	NOUN	NN	5	O
drops	drop	VERB	VBZ	0	O
.	.	PUNCT	.	9	O

Seizure	seizure	VERB	VB	5	B-Disease
after	after	ADP	IN	9	O
flumazenil	flumazenil	NOUN	NN	0	B-Chemical
administration	administration	NOUN	NN	9	O
in	in	ADP	IN	5	O
a	a	DET	DT	5	O
pediatric	pediatric	ADJ	JJ	5	O
patient	patient	NOUN	NN	5	O
.	.	PUNCT	.	9	O

Flumazenil	Flumazenil	PROPN	NNP	0	B-Chemical
is	be	VERB	VBZ	5	O
a	a	DET	DT	5	O
benzodiazepine	benzodiazepine	ADJ	JJ	5	B-Chemical
receptor	receptor	NOUN	NN	3	O
antagonist	antagonist	NOUN	NN	3	O
used	use	VERB	VBN	5	O
to	to	PART	TO	5	O
reverse	reverse	VERB	VB	9	O
sedation	sedation	NOUN	NN	5	O
and	and	CCONJ	CC	5	O
respiratory	respiratory	ADJ	JJ	5	B-Disease
depression	depression	NOUN	NN	5	I-Disease
induced	induce	VERB	VBN	3	O
by	by	ADP	IN	9	O
benzodiazepines	benzodiazepine	NOUN	NNS	5	B-Chemical
.	.	PUNCT	.	9	O

Seizures	seizure	NOUN	NNS	5	B-Disease
and	and	CCONJ	CC	5	O
cardiac	cardiac	ADJ	JJ	5	B-Disease
arrhythmias	arrhythmia	NOUN	NNS	5	I-Disease
have	have	VERB	VBP	5	O
complicated	complicate	VERB	VBN	5	O
its	-PRON-	DET	PRP$	9	O
use	use	NOUN	NN	5	O
in	in	ADP	IN	5	O
adult	adult	NOUN	NN	9	O
patients	patient	NOUN	NNS	5	O
.	.	PUNCT	.	9	O

Overdose	Overdose	PROPN	NNP	7	B-Disease
patients	patient	NOUN	NNS	5	O
who	who	PRON	WP	5	O
have	have	VERB	VBP	5	O
coingested	coingeste	VERB	VBN	9	O
tricyclic	tricyclic	ADJ	JJ	0	O
antidepressants	antidepressant	NOUN	NNS	5	O
have	have	VERB	VBP	5	O
a	a	DET	DT	5	O
higher	high	ADJ	JJR	9	O
risk	risk	NOUN	NN	5	O
of	of	ADP	IN	5	O
these	these	DET	DT	5	O
complications	complication	NOUN	NNS	5	O
.	.	PUNCT	.	9	O

Little	little	ADJ	JJ	9	O
information	information	NOUN	NN	5	O
exists	exist	VERB	VBZ	9	O
concerning	concern	VERB	VBG	5	O
adverse	adverse	ADJ	JJ	5	O
effects	effect	NOUN	NNS	9	O
of	of	ADP	IN	5	O
flumazenil	flumazenil	NOUN	NN	0	B-Chemical
in	in	ADP	IN	5	O
children	child	NOUN	NNS	5	O
.	.	PUNCT	.	9	O

We	-PRON-	PRON	PRP	9	O
report	report	VERB	VBP	5	O
the	the	DET	DT	5	O
occurrence	occurrence	NOUN	NN	5	O
of	of	ADP	IN	5	O
a	a	DET	DT	5	O
generalized	generalize	VERB	VBN	5	O
tonic	tonic	NOUN	NN	5	B-Disease
-	-	PUNCT	HYPH	7	I-Disease
clonic	clonic	NOUN	NN	5	I-Disease
seizure	seizure	NOUN	NN	5	I-Disease
in	in	ADP	IN	5	O
a	a	DET	DT	5	O
pediatric	pediatric	ADJ	JJ	5	O
patient	patient	NOUN	NN	5	O
following	follow	VERB	VBG	9	O
the	the	DET	DT	5	O
administration	administration	NOUN	NN	9	O
of	of	ADP	IN	5	O
flumazenil	flumazenil	NOUN	NN	0	B-Chemical
.	.	PUNCT	.	9	O

Phase	Phase	PROPN	NNP	9	O
I	-PRON-	PRON	PRP	9	O
trial	trial	NOUN	NN	5	O
of	of	ADP	IN	5	O
13	13	NUM	CD	7	B-Chemical
-	-	PUNCT	HYPH	7	I-Chemical
cis	cis	NOUN	NN	9	I-Chemical
-	-	PUNCT	HYPH	7	I-Chemical
retinoic	retinoic	NOUN	NN	3	I-Chemical
acid	acid	NOUN	NN	0	I-Chemical
in	in	ADP	IN	5	O
children	child	NOUN	NNS	5	O
with	with	ADP	IN	5	O
neuroblastoma	neuroblastoma	NOUN	NN	3	B-Disease
following	follow	VERB	VBG	9	O
bone	bone	NOUN	NN	5	O
marrow	marrow	NOUN	NN	3	O
transplantation	transplantation	NOUN	NN	9	O
.	.	PUNCT	.	9	O

PURPOSE	PURPOSE	PROPN	NNP	2	O
:	:	PUNCT	:	9	O
Treatment	treatment	NOUN	NN	9	O
of	of	ADP	IN	5	O
neuroblastoma	neuroblastoma	ADJ	JJ	3	B-Disease
cell	cell	NOUN	NN	3	O
lines	line	NOUN	NNS	3	O
with	with	ADP	IN	5	O
13	13	NUM	CD	7	B-Chemical
-	-	PUNCT	HYPH	7	I-Chemical
cis	cis	NOUN	NN	9	I-Chemical
-	-	PUNCT	HYPH	7	I-Chemical
retinoic	retinoic	NOUN	NN	3	I-Chemical
acid	acid	NOUN	NN	0	I-Chemical
(	(	PUNCT	-LRB-	9	O
cis	cis	PROPN	NNP	9	B-Chemical
-	-	PUNCT	HYPH	7	I-Chemical
RA	ra	NOUN	NN	9	I-Chemical
)	)	PUNCT	-RRB-	9	O
can	can	VERB	MD	5	O
cause	cause	VERB	VB	5	O
sustained	sustained	ADJ	JJ	5	O
inhibition	inhibition	NOUN	NN	3	O
of	of	ADP	IN	5	O
proliferation	proliferation	NOUN	NN	3	O
.	.	PUNCT	.	9	O

Since	since	ADP	IN	9	O
cis	cis	NOUN	NN	9	B-Chemical
-	-	PUNCT	HYPH	7	I-Chemical
RA	RA	PROPN	NNP	9	I-Chemical
has	have	VERB	VBZ	9	O
demonstrated	demonstrate	VERB	VBN	9	O
clinical	clinical	ADJ	JJ	5	O
responses	response	NOUN	NNS	5	O
in	in	ADP	IN	5	O
neuroblastoma	neuroblastoma	ADJ	JJ	3	B-Disease
patients	patient	NOUN	NNS	5	O
,	,	PUNCT	,	9	O
it	-PRON-	PRON	PRP	5	O
may	may	VERB	MD	5	O
be	be	VERB	VB	5	O
effective	effective	ADJ	JJ	5	O
in	in	ADP	IN	5	O
preventing	prevent	VERB	VBG	9	O
relapse	relapse	NOUN	NN	5	O
after	after	ADP	IN	9	O
cytotoxic	cytotoxic	NOUN	NN	3	O
therapy	therapy	NOUN	NN	5	O
.	.	PUNCT	.	9	O

This	this	DET	DT	5	O
phase	phase	NOUN	NN	5	O
I	-PRON-	PRON	PRP	9	O
trial	trial	NOUN	NN	5	O
was	be	VERB	VBD	9	O
designed	design	VERB	VBN	9	O
to	to	PART	TO	5	O
determine	determine	VERB	VB	9	O
the	the	DET	DT	5	O
maximal	maximal	NOUN	NN	9	O
-	-	PUNCT	HYPH	7	O
tolerated	tolerate	VERB	VBN	9	O
dosage	dosage	NOUN	NN	9	O
(	(	PUNCT	-LRB-	9	O
MTD	MTD	PROPN	NNP	9	O
)	)	PUNCT	-RRB-	9	O
,	,	PUNCT	,	9	O
toxicities	toxicity	NOUN	NNS	5	B-Disease
,	,	PUNCT	,	9	O
and	and	CCONJ	CC	5	O
pharmacokinetics	pharmacokinetic	NOUN	NNS	9	O
of	of	ADP	IN	5	O
cis	cis	NOUN	NN	9	B-Chemical
-	-	PUNCT	HYPH	7	I-Chemical
RA	RA	PROPN	NNP	9	I-Chemical
administered	administer	VERB	VBD	9	O
on	on	ADP	IN	5	O
an	an	DET	DT	5	O
intermittent	intermittent	ADJ	JJ	5	O
schedule	schedule	NOUN	NN	5	O
in	in	ADP	IN	5	O
children	child	NOUN	NNS	5	O
with	with	ADP	IN	5	O
neuroblastoma	neuroblastoma	NOUN	NN	3	B-Disease
following	follow	VERB	VBG	9	O
bone	bone	NOUN	NN	5	O
marrow	marrow	NOUN	NN	3	O
transplantation	transplantation	NOUN	NN	9	O
(	(	PUNCT	-LRB-	9	O
BMT	BMT	PROPN	NNP	9	O
)	)	PUNCT	-RRB-	9	O
.	.	PUNCT	.	9	O

PATIENTS	PATIENTS	PROPN	NNP	2	O
AND	and	CCONJ	CC	2	O
METHODS	method	NOUN	NNS	2	O
:	:	PUNCT	:	9	O
Fifty	fifty	NUM	CD	9	O
-	-	PUNCT	HYPH	7	O
one	one	NUM	CD	5	O
assessable	assessable	ADJ	JJ	5	O
patients	patient	NOUN	NNS	5	O
,	,	PUNCT	,	9	O
2	2	NUM	CD	9	O
to	to	PART	TO	5	O
12	12	NUM	CD	9	O
years	year	NOUN	NNS	5	O
of	of	ADP	IN	5	O
age	age	NOUN	NN	5	O
,	,	PUNCT	,	9	O
were	be	VERB	VBD	9	O
treated	treat	VERB	VBN	3	O
with	with	ADP	IN	5	O
oral	oral	ADJ	JJ	9	O
cis	cis	NOUN	NN	9	B-Chemical
-	-	PUNCT	HYPH	7	I-Chemical
RA	RA	PROPN	NNP	9	I-Chemical
administered	administer	VERB	VBD	9	O
in	in	ADP	IN	5	O
two	two	NUM	CD	5	O
equally	equally	ADV	RB	9	O
divided	divide	VERB	VBN	5	O
doses	dose	NOUN	NNS	0	O
daily	daily	ADV	RB	5	O
for	for	ADP	IN	5	O
2	2	NUM	CD	9	O
weeks	week	NOUN	NNS	9	O
,	,	PUNCT	,	9	O
followed	follow	VERB	VBN	9	O
by	by	ADP	IN	9	O
a	a	DET	DT	5	O
2	2	NUM	CD	9	O
-	-	PUNCT	HYPH	7	O
week	week	NOUN	NN	9	O
rest	rest	NOUN	NN	5	O
period	period	NOUN	NN	5	O
,	,	PUNCT	,	9	O
for	for	ADP	IN	5	O
up	up	ADP	IN	5	O
to	to	PART	TO	5	O
12	12	NUM	CD	9	O
courses	course	NOUN	NNS	5	O
.	.	PUNCT	.	9	O

The	the	DET	DT	5	O
dose	dose	NOUN	NN	9	O
was	be	VERB	VBD	9	O
escalated	escalate	VERB	VBN	5	O
from	from	ADP	IN	9	O
100	100	NUM	CD	0	O
to	to	ADP	IN	5	O
200	200	NUM	CD	0	O
mg	mg	NOUN	NN	0	O
/	/	SYM	SYM	9	O
m2	m2	PROPN	NNP	7	O
/	/	SYM	SYM	9	O
d	d	NOUN	NN	9	O
until	until	ADP	IN	5	O
dose	dose	NOUN	NN	9	O
-	-	PUNCT	HYPH	7	O
limiting	limit	VERB	VBG	9	O
toxicity	toxicity	NOUN	NN	9	B-Disease
(	(	PUNCT	-LRB-	9	O
DLT	DLT	PROPN	NNP	5	O
)	)	PUNCT	-RRB-	9	O
was	be	VERB	VBD	9	O
observed	observe	VERB	VBN	9	O
.	.	PUNCT	.	9	O

A	a	DET	DT	9	O
single	single	ADJ	JJ	9	O
intrapatient	intrapatient	ADJ	JJ	5	O
dose	dose	NOUN	NN	9	O
escalation	escalation	NOUN	NN	5	O
was	be	VERB	VBD	9	O
permitted	permit	VERB	VBN	5	O
.	.	PUNCT	.	9	O

RESULTS	RESULTS	PROPN	NNP	9	O
:	:	PUNCT	:	9	O
The	the	DET	DT	5	O
MTD	MTD	PROPN	NNP	9	O
of	of	ADP	IN	5	O
cis	cis	NOUN	NN	9	B-Chemical
-	-	PUNCT	HYPH	7	I-Chemical
RA	ra	NOUN	NN	9	I-Chemical
was	be	VERB	VBD	9	O
160	160	NUM	CD	9	O
mg	mg	NOUN	NN	0	O
/	/	SYM	SYM	9	O
m2	m2	PROPN	NNP	7	O
/	/	SYM	SYM	9	O
d	d	NOUN	NN	9	O
.	.	PUNCT	.	9	O

Dose	dose	NOUN	NN	0	O
-	-	PUNCT	HYPH	7	O
limiting	limit	VERB	VBG	9	O
toxicities	toxicity	NOUN	NNS	5	B-Disease
in	in	ADP	IN	5	O
six	six	NUM	CD	9	O
of	of	ADP	IN	5	O
nine	nine	NUM	CD	9	O
patients	patient	NOUN	NNS	5	O
at	at	ADP	IN	9	O
200	200	NUM	CD	0	O
mg	mg	NOUN	NN	0	O
/	/	SYM	SYM	9	O
m2	m2	PROPN	NNP	7	O
/	/	SYM	SYM	9	O
d	d	NOUN	NN	9	O
included	include	VERB	VBN	5	O
hypercalcemia	hypercalcemia	NOUN	NN	5	B-Disease
(	(	PUNCT	-LRB-	9	O
n	n	CCONJ	CC	9	O
=	=	SYM	SYM	7	O
3	3	NUM	CD	9	O
)	)	PUNCT	-RRB-	9	O
,	,	PUNCT	,	9	O
rash	rash	NOUN	NN	5	B-Disease
(	(	PUNCT	-LRB-	9	O
n	n	CCONJ	CC	9	O
=	=	SYM	SYM	7	O
2	2	NUM	CD	9	O
)	)	PUNCT	-RRB-	9	O
,	,	PUNCT	,	9	O
and	and	CCONJ	CC	5	O
anemia	anemia	NOUN	NN	9	B-Disease
/	/	SYM	SYM	9	O
thrombocytopenia	thrombocytopenia	NOUN	NN	9	B-Disease
/	/	SYM	SYM	9	O
emesis	emesis	NOUN	NN	5	B-Disease
/	/	SYM	SYM	9	O
rash	rash	NOUN	NN	5	B-Disease
(	(	PUNCT	-LRB-	9	O
n	n	CCONJ	CC	9	O
=	=	SYM	SYM	7	O
1	1	NUM	CD	9	O
)	)	PUNCT	-RRB-	9	O
.	.	PUNCT	.	9	O

All	all	DET	DT	9	O
toxicities	toxicity	NOUN	NNS	5	B-Disease
resolved	resolve	VERB	VBD	9	O
after	after	ADP	IN	9	O
cis	cis	ADV	RB	9	B-Chemical
-	-	PUNCT	HYPH	7	I-Chemical
RA	RA	PROPN	NNP	9	I-Chemical
was	be	VERB	VBD	9	O
discontinued	discontinue	VERB	VBN	5	O
.	.	PUNCT	.	9	O

Three	three	NUM	CD	9	O
complete	complete	ADJ	JJ	9	O
responses	response	NOUN	NNS	5	O
were	be	VERB	VBD	9	O
observed	observe	VERB	VBN	9	O
in	in	ADP	IN	5	O
marrow	marrow	NOUN	NN	3	O
metastases	metastasis	NOUN	NNS	5	B-Disease
.	.	PUNCT	.	9	O

Serum	serum	ADJ	JJ	9	O
levels	level	NOUN	NNS	3	O
of	of	ADP	IN	5	O
7	7	NUM	CD	9	O
.	.	PUNCT	.	9	O
4	4	NUM	CD	9	O
+	+	CCONJ	CC	9	O
/	/	SYM	SYM	9	O
-	-	SYM	SYM	7	O
3	3	NUM	CD	9	O
.	.	PUNCT	.	9	O
0	0	NUM	CD	7	O
mumol	mumol	NOUN	NN	7	O
/	/	SYM	SYM	9	O
L	l	NOUN	NN	0	O
(	(	PUNCT	-LRB-	9	O
peak	peak	NOUN	NN	9	O
)	)	PUNCT	-RRB-	9	O
and	and	CCONJ	CC	5	O
4	4	NUM	CD	9	O
.	.	PUNCT	.	9	O
0	0	PUNCT	NFP	7	O
+	+	SYM	SYM	9	O
/	/	SYM	SYM	9	O
-	-	PUNCT	HYPH	7	O
2	2	NUM	CD	9	O
.	.	PUNCT	.	9	O
8	8	NUM	CD	9	O
mumol	mumol	NOUN	NN	7	O
/	/	SYM	SYM	9	O
L	l	NOUN	NN	0	O
(	(	PUNCT	-LRB-	9	O
trough	trough	NOUN	NN	9	O
)	)	PUNCT	-RRB-	9	O
at	at	ADP	IN	9	O
the	the	DET	DT	5	O
MTD	MTD	PROPN	NNP	9	O
were	be	VERB	VBD	9	O
maintained	maintain	VERB	VBN	9	O
during	during	ADP	IN	5	O
14	14	NUM	CD	7	O
days	day	NOUN	NNS	9	O
of	of	ADP	IN	5	O
therapy	therapy	NOUN	NN	5	O
.	.	PUNCT	.	9	O

The	the	DET	DT	5	O
DLT	DLT	PROPN	NNP	5	O
correlated	correlate	VERB	VBD	9	O
with	with	ADP	IN	5	O
serum	serum	ADJ	JJ	9	O
levels	level	NOUN	NNS	3	O
>	>	X	XX	0	O
or	or	CCONJ	CC	5	O
=	=	VERB	VBZ	7	O
10	10	NUM	CD	9	O
mumol	mumol	NOUN	NN	7	O
/	/	SYM	SYM	9	O
L	l	NOUN	NN	0	O
.	.	PUNCT	.	9	O

CONCLUSION	conclusion	NOUN	NN	5	O
:	:	PUNCT	:	9	O
The	the	DET	DT	5	O
MTD	MTD	PROPN	NNP	9	O
of	of	ADP	IN	5	O
cis	cis	ADJ	JJ	9	B-Chemical
-	-	PUNCT	HYPH	7	I-Chemical
RA	ra	NOUN	NN	9	I-Chemical
given	give	VERB	VBN	5	O
on	on	ADP	IN	5	O
this	this	DET	DT	5	O
intermittent	intermittent	ADJ	JJ	5	O
schedule	schedule	NOUN	NN	5	O
was	be	VERB	VBD	9	O
160	160	NUM	CD	9	O
mg	mg	NOUN	NN	0	O
/	/	SYM	SYM	9	O
m2	m2	PROPN	NNP	7	O
/	/	SYM	SYM	9	O
d	d	NOUN	NN	9	O
.	.	PUNCT	.	9	O

Serum	serum	ADJ	JJ	9	O
levels	level	NOUN	NNS	3	O
known	know	VERB	VBN	9	O
to	to	PART	TO	5	O
be	be	VERB	VB	5	O
effective	effective	ADJ	JJ	5	O
against	against	ADP	IN	9	O
neuroblastoma	neuroblastoma	NOUN	NN	3	B-Disease
in	in	ADP	IN	5	O
vitro	vitro	NOUN	NN	3	O
were	be	VERB	VBD	9	O
achieved	achieve	VERB	VBN	5	O
at	at	ADP	IN	9	O
this	this	DET	DT	5	O
dose	dose	NOUN	NN	9	O
.	.	PUNCT	.	9	O

The	the	DET	DT	5	O
DLT	DLT	PROPN	NNP	5	O
included	include	VERB	VBD	5	O
hypercalcemia	hypercalcemia	NOUN	NN	5	B-Disease
,	,	PUNCT	,	9	O
and	and	CCONJ	CC	5	O
may	may	VERB	MD	5	O
be	be	VERB	VB	5	O
predicted	predict	VERB	VBN	9	O
by	by	ADP	IN	9	O
serum	serum	ADJ	JJ	9	O
cis	cis	ADJ	JJ	9	B-Chemical
-	-	PUNCT	HYPH	7	I-Chemical
RA	ra	NOUN	NN	9	I-Chemical
levels	level	NOUN	NNS	3	O
.	.	PUNCT	.	9	O

Monitoring	monitoring	NOUN	NN	5	O
of	of	ADP	IN	5	O
serum	serum	ADJ	JJ	9	O
calcium	calcium	NOUN	NN	0	B-Chemical
and	and	CCONJ	CC	5	O
cis	cis	ADJ	JJ	9	B-Chemical
-	-	PUNCT	HYPH	7	I-Chemical
RA	ra	NOUN	NN	9	I-Chemical
levels	level	NOUN	NNS	3	O
is	be	VERB	VBZ	5	O
indicated	indicate	VERB	VBN	9	O
in	in	ADP	IN	5	O
future	future	ADJ	JJ	5	O
trials	trial	NOUN	NNS	5	O
.	.	PUNCT	.	9	O

Time	time	NOUN	NN	9	O
dependence	dependence	NOUN	NN	5	O
of	of	ADP	IN	5	O
plasma	plasma	NOUN	NN	9	O
malondialdehyde	malondialdehyde	NOUN	NN	0	B-Chemical
,	,	PUNCT	,	9	O
oxypurines	oxypurine	NOUN	NNS	0	B-Chemical
,	,	PUNCT	,	9	O
and	and	CCONJ	CC	5	O
nucleosides	nucleoside	NOUN	NNS	0	B-Chemical
during	during	ADP	IN	5	O
incomplete	incomplete	ADJ	JJ	9	O
cerebral	cerebral	ADJ	JJ	5	B-Disease
ischemia	ischemia	NOUN	NN	9	I-Disease
in	in	ADP	IN	5	O
the	the	DET	DT	5	O
rat	rat	NOUN	NN	3	O
.	.	PUNCT	.	9	O

Incomplete	incomplete	ADJ	JJ	5	O
cerebral	cerebral	ADJ	JJ	5	B-Disease
ischemia	ischemia	NOUN	NN	9	I-Disease
(	(	PUNCT	-LRB-	9	O
30	30	NUM	CD	9	O
min	min	NOUN	NN	0	O
)	)	PUNCT	-RRB-	9	O
was	be	VERB	VBD	9	O
induced	induce	VERB	VBN	3	O
in	in	ADP	IN	5	O
the	the	DET	DT	5	O
rat	rat	NOUN	NN	3	O
by	by	ADP	IN	9	O
bilaterally	bilaterally	ADV	RB	5	O
clamping	clamp	VERB	VBG	5	O
the	the	DET	DT	5	O
common	common	ADJ	JJ	5	O
carotid	carotid	ADJ	JJ	5	O
arteries	artery	NOUN	NNS	5	O
.	.	PUNCT	.	9	O

Peripheral	peripheral	ADJ	JJ	9	O
venous	venous	ADJ	JJ	5	O
